,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,553.6,540.3,26.0,286.4
1,1106.5,486.2,24.7,283.4
2,565.9,488.0,24.39,303.8
3,466.5,490.7,24.21,308.7
4,490.0,483.3,24.31,292.2
5,557.8,475.8,24.71,285.3
6,468.1,499.6,24.76,269.7
7,486.8,457.6,23.71,244.4
8,9.8,207.2,11.31,190.5
9,9.8,154.4,10.68,200.7
10,9.8,154.8,11.31,206.3
11,9.8,153.7,12.41,203.3
12,9.8,149.3,11.81,199.8
13,10.1,128.6,10.56,191.0
14,10.0,167.8,10.68,188.8
15,481.1,232.8,21.72,215.4
16,570.5,463.2,25.46,266.5
17,1135.1,604.8,27.78,266.4
18,1156.1,559.3,27.98,267.6
19,1135.5,552.0,27.93,267.6
20,1162.1,592.6,27.77,269.9
21,613.9,609.4,27.12,260.6
22,603.6,569.5,26.23,259.0
23,1177.1,503.4,24.96,246.9
24,473.6,492.5,23.67,237.8
25,476.3,477.7,23.27,235.9
26,479.0,475.6,23.27,234.9
27,488.4,469.5,23.42,229.6
28,487.8,480.2,24.31,234.2
29,1135.2,528.9,25.68,248.2
30,534.2,553.8,26.55,252.1
31,1136.2,509.7,27.14,244.4
32,477.1,216.6,24.54,209.0
33,527.5,230.2,23.61,215.7
34,531.2,246.6,24.35,218.9
35,1259.2,190.0,25.1,232.5
36,1259.0,155.9,25.26,234.2
37,479.7,211.4,24.72,228.5
38,488.5,158.0,24.72,226.6
39,631.3,239.6,26.94,272.1
40,1339.4,495.9,30.83,287.6
41,1385.6,587.2,35.4,299.4
42,582.5,562.9,40.86,327.0
43,1271.8,603.5,61.33,320.6
44,634.6,566.9,35.08,322.2
45,825.1,644.8,33.84,322.4
46,599.4,615.3,31.13,318.6
47,572.3,566.5,29.72,326.7
48,557.1,562.4,28.88,323.9
49,1030.8,549.4,28.82,333.1
50,1044.2,580.2,28.81,339.6
51,548.0,549.1,28.84,319.5
52,554.9,542.3,28.91,304.4
53,1431.6,612.7,31.28,304.4
54,1272.7,608.2,34.76,318.4
55,1302.4,558.3,34.92,307.4
56,1242.9,327.7,30.17,286.0
57,1067.5,228.5,29.31,290.1
58,561.7,256.3,29.31,299.5
