,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,473.0,325.3,25.02,208.1
1,555.9,294.2,24.35,200.2
2,555.4,290.2,24.32,210.6
3,555.4,282.6,24.32,217.0
4,463.8,283.8,24.33,221.4
5,464.4,293.3,24.36,224.7
6,465.2,292.2,24.4,225.3
7,481.8,271.4,23.7,177.2
8,9.9,142.5,9.7,69.4
9,9.8,133.6,9.7,61.6
10,9.8,130.5,9.7,66.7
11,9.8,122.5,9.7,68.6
12,9.8,97.2,9.68,54.9
13,9.8,90.2,9.58,58.3
14,9.8,135.2,9.58,64.6
15,9.8,212.0,9.76,74.4
16,488.7,303.1,26.02,184.3
17,532.1,326.1,26.49,185.3
18,532.4,326.5,26.5,184.8
19,528.1,319.4,26.48,184.8
20,538.3,322.8,26.45,184.8
21,486.3,308.2,26.39,185.4
22,1198.4,314.4,26.0,184.4
23,485.8,303.6,25.75,181.4
24,471.9,311.3,24.41,149.9
25,528.3,306.8,23.6,139.6
26,478.4,314.7,23.41,139.1
27,528.5,307.4,23.61,140.0
28,547.3,272.5,24.43,149.6
29,1175.0,300.4,25.61,175.4
30,1223.2,297.4,27.01,177.7
31,535.3,299.9,25.44,150.5
32,9.8,148.5,10.56,46.6
33,474.3,181.9,17.86,46.9
34,475.0,184.6,18.19,55.7
35,475.5,148.1,18.21,80.4
36,475.8,141.7,18.23,78.8
37,475.8,149.2,18.22,76.2
38,477.5,136.7,18.23,91.5
39,548.9,230.4,22.69,129.0
40,1278.0,313.2,32.12,227.5
41,1177.0,336.9,35.15,224.4
42,823.5,375.0,49.55,228.7
43,617.9,347.7,47.57,227.4
44,616.8,346.3,34.9,229.7
45,615.1,347.2,34.8,225.5
46,612.5,359.9,34.65,222.5
47,1184.8,403.3,32.73,221.0
48,1181.6,411.3,32.21,206.6
49,584.6,414.5,31.58,207.5
50,1170.0,424.3,31.46,206.9
51,585.1,417.4,31.76,205.1
52,1173.8,412.1,32.82,203.9
53,1421.3,393.8,33.9,207.2
54,556.8,358.5,36.28,214.1
55,619.4,330.5,36.24,185.2
56,564.3,255.6,26.88,131.7
57,485.1,215.9,25.02,84.5
58,485.1,221.1,25.02,107.7
59,485.3,232.8,25.03,121.2
60,485.5,240.6,25.04,123.9
61,565.0,259.6,25.04,110.1
62,565.2,247.8,25.05,114.4
63,574.6,294.7,25.94,168.5
64,1318.9,418.6,37.35,225.6
65,808.9,467.1,45.35,257.3
66,827.1,453.7,75.79,247.6
67,745.4,445.5,43.16,240.7
68,987.5,440.4,41.22,226.0
69,805.2,412.5,39.89,224.3
70,1214.7,391.1,37.29,226.5
71,1290.5,405.9,35.35,224.4
72,1217.7,382.2,34.27,222.3
73,1217.2,373.6,34.25,221.7
74,615.6,362.1,34.26,223.1
75,1428.8,377.2,34.3,224.6
76,1431.6,374.8,34.37,225.6
77,1443.0,369.0,36.27,229.6
78,615.1,382.2,50.56,239.7
79,568.3,361.7,40.92,226.7
80,612.3,312.2,29.69,183.4
81,1235.3,217.9,28.79,154.0
82,555.9,232.6,28.76,144.9
83,555.0,232.7,28.72,130.1
84,553.5,211.9,28.64,133.4
85,1255.2,251.8,28.41,131.8
86,496.1,242.0,28.14,146.4
87,1287.0,271.1,29.38,244.9
88,1302.6,400.2,36.32,384.5
89,1222.1,386.3,44.45,391.1
90,573.9,389.5,70.41,352.3
91,1215.9,367.0,37.25,289.8
92,643.3,376.7,35.89,242.4
93,1291.8,390.4,35.74,242.3
94,1214.6,402.5,34.58,239.2
95,1324.9,348.6,31.71,242.2
96,1237.7,380.4,30.46,233.7
97,493.2,370.3,30.41,232.4
98,586.4,367.2,30.4,225.9
99,1215.8,364.2,30.43,232.1
100,1269.5,390.7,30.89,242.5
101,1286.7,384.9,32.1,258.7
102,1385.6,372.0,35.74,261.0
103,557.6,373.8,35.36,248.0
104,542.9,186.7,28.52,188.8
105,559.2,215.7,23.82,68.3
106,481.9,199.4,23.43,66.0
107,556.9,197.2,23.72,69.5
108,487.7,199.1,23.39,66.7
109,551.5,206.9,23.31,66.7
110,488.1,213.4,23.35,68.7
111,494.4,241.4,24.1,102.1
112,572.6,344.3,30.67,252.0
113,1282.4,341.6,33.46,257.5
114,1043.0,344.2,44.38,267.0
115,1304.8,323.5,33.51,277.1
116,1302.4,321.3,33.34,296.2
117,592.2,327.4,33.24,299.7
118,1342.4,327.8,32.41,299.5
119,1267.4,357.0,31.63,298.9
120,573.9,344.4,30.36,289.2
121,1147.7,324.4,29.64,267.2
122,1275.2,325.2,29.44,256.7
123,1219.6,321.9,29.45,251.7
124,1179.3,317.2,29.73,241.4
125,1253.0,358.3,30.72,234.6
126,1183.6,332.0,34.63,233.7
127,1157.0,311.3,33.57,200.1
128,480.9,254.5,23.56,100.0
129,479.9,153.6,20.43,62.7
130,478.3,149.7,20.39,63.8
131,483.4,161.1,20.35,65.0
132,478.0,160.6,20.25,64.1
133,476.0,116.3,19.31,57.6
134,486.8,155.9,17.47,55.6
135,477.2,170.6,20.34,75.0
136,539.2,320.3,28.14,208.6
137,1291.1,303.0,29.45,201.2
138,1239.0,320.9,29.43,201.3
139,543.3,314.3,28.63,204.1
140,542.1,315.5,28.38,201.4
141,1219.5,326.1,28.31,201.7
142,554.7,323.0,27.48,199.7
143,524.3,326.4,26.38,203.7
144,465.0,324.7,25.25,200.3
145,488.4,307.2,24.47,176.9
146,528.5,317.5,24.17,173.9
147,488.0,287.1,24.33,181.3
148,464.3,285.2,24.48,196.1
149,470.7,314.5,25.47,218.2
150,521.2,327.0,26.38,223.1
151,483.4,306.3,25.81,186.7
152,545.4,196.9,21.58,53.3
153,494.3,137.3,21.58,50.3
154,545.4,171.2,22.03,54.2
155,544.9,164.6,22.01,56.4
156,544.7,181.0,22.0,53.2
157,543.8,173.8,21.97,53.7
158,543.5,191.9,22.07,88.7
159,543.4,223.9,22.37,122.8
160,1100.3,348.3,28.98,226.8
161,1194.1,347.9,30.77,224.2
162,550.1,352.8,31.61,222.3
163,1194.7,353.4,30.7,223.1
164,1216.1,346.1,30.06,214.4
165,1126.2,377.6,30.0,207.8
166,1210.9,360.9,29.94,200.9
167,1183.0,335.8,28.87,203.1
168,570.3,349.8,27.68,208.1
169,1232.4,348.7,26.95,213.4
170,1241.5,350.3,26.8,225.1
171,1235.9,350.2,27.2,233.4
172,1077.7,360.9,27.65,239.3
173,475.5,387.0,28.92,245.2
174,1125.5,371.7,30.12,256.0
175,1179.0,325.9,29.12,235.6
176,535.7,212.3,24.72,152.8
177,555.3,226.0,24.59,122.2
178,485.8,213.5,24.6,105.9
179,488.1,226.3,24.6,97.3
180,488.0,231.0,24.59,110.3
181,601.3,211.2,24.58,98.0
182,487.7,222.1,24.58,91.0
183,610.7,304.4,25.75,192.8
184,543.0,353.2,32.71,306.4
185,805.7,347.9,35.01,298.3
186,1253.4,341.3,38.89,292.9
187,1488.2,341.7,35.78,288.4
188,1204.5,349.4,35.08,294.4
189,803.6,354.3,35.01,294.6
190,1200.5,371.4,34.46,297.5
191,1009.0,388.1,30.26,294.3
192,1222.7,378.4,29.05,278.0
193,547.5,376.2,29.02,278.0
194,1211.6,371.0,29.02,281.0
195,1282.4,375.6,29.04,279.5
196,600.9,375.7,29.23,279.2
197,473.4,382.7,31.77,294.6
198,581.4,371.3,35.02,295.3
199,825.6,363.7,35.43,275.8
200,582.2,301.2,31.73,249.0
201,614.7,267.3,29.61,233.2
202,533.2,255.2,29.59,249.9
203,567.6,264.4,29.6,243.1
204,528.5,288.1,29.6,240.4
205,614.5,272.3,29.6,239.8
206,1465.2,258.1,29.9,253.4
207,1236.2,302.5,30.24,290.8
208,522.7,324.4,35.51,322.2
209,544.9,326.5,37.2,323.0
210,804.1,329.5,64.99,315.7
211,518.0,318.7,35.77,315.9
212,541.1,318.0,35.55,311.5
213,473.6,320.4,35.32,309.0
214,1234.8,341.0,31.13,304.6
215,549.8,330.1,29.15,277.4
