,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,541.8,475.1,20.94,233.1
1,468.9,452.0,20.89,238.2
2,468.5,452.0,20.88,254.1
3,468.4,447.7,20.87,267.1
4,468.6,453.4,20.88,255.0
5,469.2,462.1,20.91,245.8
6,480.5,456.0,20.95,231.8
7,479.3,420.7,20.98,208.4
8,10.1,222.2,9.75,145.4
9,475.2,215.1,9.77,143.9
10,475.7,218.1,9.78,158.6
11,476.1,205.1,9.79,158.3
12,476.8,181.8,9.8,159.7
13,479.6,199.1,9.8,150.0
14,476.5,223.7,9.8,155.4
15,476.7,334.4,9.86,186.9
16,540.6,441.8,22.09,204.9
17,549.1,459.0,22.15,201.4
18,526.8,467.6,22.19,198.8
19,549.7,453.2,22.17,198.4
20,548.9,455.7,22.14,200.5
21,547.9,433.7,22.1,204.4
22,546.4,437.2,22.04,202.1
23,532.7,440.7,21.85,192.7
24,486.5,436.2,20.63,174.2
25,476.2,428.5,20.4,166.2
26,476.1,436.9,20.4,165.1
27,472.1,420.3,20.3,164.0
28,485.0,412.4,20.59,170.3
29,492.4,443.6,20.88,181.7
30,479.2,438.9,22.68,198.4
31,495.6,429.0,21.06,177.7
32,9.9,290.9,9.06,130.6
33,9.9,270.3,9.1,130.5
34,10.2,264.1,9.12,128.7
35,484.7,270.5,9.17,139.1
36,484.9,252.3,9.18,139.3
37,10.2,255.2,9.17,141.9
38,484.8,273.0,9.36,130.8
39,500.6,350.5,21.29,205.2
40,1360.2,508.7,29.3,255.8
41,1207.7,560.4,30.91,253.6
42,1036.6,614.0,59.41,256.4
43,603.6,555.9,29.66,249.1
44,602.1,540.9,29.59,252.9
45,581.5,522.5,29.18,255.6
46,1147.8,525.8,26.66,245.8
47,496.3,558.0,23.89,245.3
48,488.2,576.5,23.58,242.3
49,550.5,574.5,23.38,240.8
50,550.7,555.3,23.39,242.9
51,550.8,584.0,23.39,230.2
52,551.5,575.2,23.43,224.5
53,494.4,533.2,23.9,228.1
54,618.8,521.9,27.42,253.1
55,621.5,505.9,27.54,235.9
56,497.2,442.1,23.42,188.4
57,493.6,341.1,23.1,212.4
58,614.1,323.8,23.13,216.7
59,563.5,372.2,23.18,211.6
60,573.9,362.9,23.18,210.0
61,537.2,354.8,23.17,193.4
62,537.2,345.3,23.17,211.1
63,499.4,438.1,24.29,263.3
64,1278.8,677.8,33.92,269.4
65,844.3,748.7,40.97,439.2
66,1224.5,724.6,62.88,557.1
67,824.4,713.0,35.09,455.2
68,822.6,710.0,34.01,283.5
69,1264.1,673.9,33.79,279.3
70,1087.3,641.9,33.1,285.0
71,1294.6,659.4,30.7,282.1
72,1262.6,645.7,28.66,276.9
73,1335.7,619.3,27.75,275.5
74,1335.7,602.1,27.75,275.3
75,1335.8,590.5,27.76,271.9
76,582.3,644.6,28.08,270.3
77,1198.9,623.5,30.74,278.0
78,1219.1,652.1,32.79,278.2
79,1236.0,599.1,32.91,268.2
80,538.9,501.4,26.1,256.0
81,491.1,414.3,25.93,276.2
82,538.0,425.8,25.91,286.9
83,537.5,417.1,26.04,294.2
84,494.3,403.9,26.1,298.9
85,487.3,395.1,25.78,274.7
86,1209.1,415.5,25.79,277.9
87,547.4,437.0,27.67,319.0
88,1218.7,657.0,33.74,302.3
89,1270.4,637.3,125.33,305.2
90,1266.8,650.7,73.38,289.8
91,1553.9,584.6,32.1,294.0
92,1346.7,600.9,31.6,279.9
93,554.3,622.6,31.46,271.2
94,1273.6,647.8,30.94,268.5
95,580.5,567.3,28.75,267.3
96,1241.5,608.2,26.72,251.4
97,1143.8,565.1,25.49,251.1
98,615.9,540.9,25.19,249.2
99,488.6,521.8,25.19,250.8
100,1158.6,624.6,26.78,261.2
101,1323.9,572.5,27.92,271.0
102,1256.1,586.9,29.15,271.9
103,1311.8,616.1,29.66,274.9
104,492.7,379.7,24.39,283.5
105,478.4,356.9,23.37,267.1
106,487.0,334.7,23.36,257.3
107,486.7,333.7,23.35,258.3
108,486.1,339.0,23.31,248.2
109,483.0,360.5,23.16,206.7
110,540.2,373.8,23.11,216.3
111,499.8,385.1,23.37,261.5
112,583.3,563.6,29.14,297.5
113,1246.2,567.2,31.39,288.0
114,585.6,558.6,40.39,290.7
115,584.6,494.3,29.32,296.8
116,1196.3,475.5,29.23,296.6
117,558.9,473.1,28.92,291.0
118,555.3,474.2,28.47,297.9
119,1254.2,519.1,27.83,294.6
120,1269.9,535.4,27.03,284.0
121,1167.9,498.9,25.44,259.8
122,484.8,476.8,25.08,252.7
123,539.3,478.5,24.92,249.7
124,541.0,481.7,25.11,248.5
125,1157.5,550.6,26.14,250.3
126,1207.8,509.2,28.57,262.2
127,1211.6,486.6,28.68,245.2
128,483.7,337.8,20.64,185.6
129,10.1,246.5,9.42,143.9
130,483.9,245.8,9.4,144.5
131,10.0,248.5,9.38,149.7
132,10.0,251.2,9.37,154.9
133,10.0,200.3,8.94,144.2
134,0.0,222.7,1.77,147.9
135,10.0,285.7,9.36,164.2
136,1237.1,436.5,24.36,239.5
137,1183.0,418.3,24.96,235.6
138,562.8,454.2,24.91,232.1
139,605.0,437.5,24.39,234.3
140,569.8,420.3,23.96,233.2
141,495.2,455.0,23.67,231.0
