,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,0.0,388.7,0.0,1.8
1,0.0,384.4,0.0,1.5
2,0.0,391.3,0.0,1.8
3,0.0,395.5,0.0,1.7
4,0.0,391.0,0.0,2.1
5,0.0,379.5,0.0,1.9
6,0.0,395.6,0.0,2.2
7,0.0,331.5,0.0,1.7
8,0.0,303.6,0.0,1.2
9,0.0,305.9,0.0,1.3
10,0.0,306.3,0.0,1.1
11,0.0,296.5,0.0,1.2
12,0.0,296.2,0.0,1.5
13,0.0,286.4,0.0,1.3
14,0.0,295.0,0.01,1.5
15,0.0,379.3,0.01,2.9
16,0.0,365.2,0.01,4.7
17,0.0,382.4,0.01,13.0
18,0.0,394.1,0.01,5.7
19,0.0,375.0,0.01,12.4
20,0.0,387.3,0.01,3.0
21,0.0,379.1,0.01,3.0
22,0.0,396.5,0.01,2.3
23,0.0,381.4,0.0,1.9
24,0.0,395.3,0.0,1.8
25,0.0,396.2,0.0,2.0
26,0.0,389.4,0.0,2.0
27,0.0,392.0,0.0,2.1
28,0.0,389.1,0.0,1.9
29,0.0,398.4,0.0,2.1
30,0.0,397.8,0.0,2.7
31,0.0,357.6,0.0,3.4
32,0.0,301.5,0.0,0.8
33,0.0,318.0,0.0,0.9
34,0.0,296.8,0.0,1.0
35,0.0,310.2,0.0,1.0
36,0.0,312.8,0.0,1.0
37,0.0,301.1,0.0,1.0
38,0.0,360.9,0.0,0.8
39,0.0,520.7,0.01,0.5
40,496.7,486.0,33.85,163.1
41,395.4,478.2,34.9,158.4
42,679.1,500.8,33.89,161.3
43,489.4,502.9,33.51,165.4
44,664.7,542.8,33.4,168.0
45,388.3,554.3,33.16,164.1
46,486.9,565.4,33.01,190.3
47,476.4,588.4,33.33,163.2
48,538.3,575.2,33.26,246.1
49,483.9,585.9,33.08,275.9
50,483.6,587.5,32.94,248.3
51,483.9,600.0,32.89,232.3
52,385.1,597.3,33.02,227.4
53,944.3,568.2,33.75,212.4
54,950.5,603.2,34.52,203.4
55,1275.6,535.8,28.63,190.3
56,1215.1,406.7,23.23,159.0
57,567.7,408.5,23.23,156.2
58,656.7,423.6,23.23,152.5
59,568.4,429.2,23.26,154.8
60,657.7,401.1,23.27,148.4
61,572.3,412.7,23.15,143.0
62,567.6,438.2,23.25,151.2
63,677.9,579.1,27.82,160.3
64,682.7,626.0,34.77,156.8
65,686.4,612.7,30.09,149.8
66,683.3,579.1,27.59,154.8
67,530.3,562.0,21.75,133.7
68,475.2,537.7,18.03,15.1
69,10.0,499.2,9.17,0.6
70,0.0,504.9,1.59,0.3
71,9.8,432.9,9.0,0.3
72,9.8,419.7,8.93,0.3
73,9.8,420.3,8.92,0.3
74,9.9,426.3,8.91,0.4
75,9.8,423.2,8.91,0.4
76,9.9,492.4,8.93,0.3
77,9.9,502.5,9.06,0.7
78,10.0,475.3,9.11,0.6
79,10.0,400.6,9.14,0.6
80,9.9,403.3,9.06,0.3
81,9.9,392.6,9.09,0.3
82,10.0,367.7,9.14,0.9
83,10.0,385.7,9.15,1.2
84,10.0,392.8,9.15,1.3
85,10.0,375.0,9.15,0.7
86,10.2,391.3,9.33,0.6
87,11.8,560.5,11.01,1.7
88,11.9,602.2,14.81,12.7
89,12.0,588.6,13.66,11.6
90,0.0,562.7,11.13,3.2
91,11.8,544.3,11.01,1.1
92,11.8,544.8,10.96,0.8
93,1261.0,531.4,10.91,0.6
94,11.7,448.9,10.85,0.3
95,1341.4,499.1,28.83,0.3
96,1308.3,504.7,28.77,0.2
97,1306.6,539.5,28.73,0.3
98,781.7,534.0,28.71,0.2
99,765.9,541.6,28.73,0.3
100,385.0,565.8,28.82,1.0
101,0.0,556.1,28.93,1.0
102,1263.2,548.1,29.14,2.7
103,549.3,439.4,21.21,1.3
104,0.0,408.8,0.01,0.1
105,0.0,421.8,0.01,0.1
106,0.0,456.2,0.01,1.2
107,0.0,475.5,0.01,1.1
108,0.0,483.2,0.01,0.5
109,0.0,401.2,0.01,0.1
110,0.0,458.0,0.01,0.2
111,0.0,499.1,0.01,0.5
112,10.0,558.1,2.84,12.2
113,10.4,560.9,1.72,11.6
114,0.0,415.0,0.01,2.0
115,0.0,394.4,0.01,0.7
116,0.0,391.4,0.01,0.5
117,0.0,390.4,0.01,0.5
118,0.0,364.1,0.01,0.4
119,0.0,381.9,0.01,0.3
120,0.0,411.7,0.01,0.4
121,0.0,390.3,0.01,0.4
122,0.0,389.9,0.01,0.4
123,0.0,395.7,0.01,0.4
124,0.0,414.5,0.01,0.4
125,0.0,428.6,0.01,0.4
126,0.0,420.3,0.01,9.1
127,0.0,281.1,0.01,3.7
128,0.0,246.2,0.01,0.2
129,0.0,235.3,0.01,0.3
130,0.0,281.2,0.01,0.3
131,0.0,283.9,0.01,1.3
132,0.0,262.1,0.01,0.4
133,0.0,249.9,0.01,0.3
134,0.0,252.8,0.01,0.3
135,0.0,370.1,0.01,4.0
136,0.0,374.2,0.01,12.9
137,0.0,366.6,0.01,11.5
138,0.0,392.1,0.01,2.0
139,0.0,383.2,0.01,1.6
140,0.0,381.1,0.01,0.3
141,0.0,370.6,0.01,0.3
142,0.0,373.3,0.01,0.3
143,0.0,375.2,0.01,0.3
144,0.0,345.6,0.01,0.3
145,0.0,349.1,0.01,0.3
146,0.0,342.5,0.01,0.3
147,0.0,358.5,0.01,0.3
148,0.0,354.5,0.01,0.3
149,0.0,346.6,0.01,0.5
150,9.8,362.7,1.72,0.5
151,11.0,284.4,10.0,2.0
152,9.8,229.7,8.83,0.4
153,474.8,241.4,15.15,0.5
154,471.9,243.8,15.97,1.0
155,472.6,248.3,16.16,1.6
156,473.1,242.5,16.13,1.4
157,472.9,234.8,15.65,0.5
158,473.0,249.4,16.02,0.6
159,559.4,502.6,34.35,251.7
160,583.2,560.9,35.45,231.8
161,676.4,556.0,36.4,225.3
162,584.3,549.0,35.55,216.9
163,577.3,542.6,35.23,231.1
164,581.0,535.5,35.1,238.7
165,0.0,527.4,34.74,247.1
166,793.3,531.1,34.42,253.8
167,779.2,539.7,32.36,307.5
168,774.9,540.6,31.47,371.4
169,775.5,537.2,31.01,402.0
170,538.6,533.9,31.08,422.3
171,538.4,554.2,31.38,440.5
172,538.4,560.4,31.38,432.2
173,785.0,547.0,31.74,417.2
174,789.2,547.2,32.19,391.1
175,581.6,447.5,27.51,307.2
176,479.8,393.4,26.17,201.4
177,529.3,395.4,26.27,203.0
178,486.7,417.3,26.47,225.0
179,1011.3,423.6,26.51,229.3
180,1017.1,418.4,26.55,218.8
181,1012.5,428.2,26.54,205.8
182,1032.4,438.7,26.79,179.8
183,1547.7,613.9,34.86,298.5
184,627.0,623.1,35.06,285.0
185,630.6,614.2,35.15,273.6
186,0.0,617.8,35.19,270.2
187,1559.3,614.9,35.13,266.2
188,0.0,626.0,34.99,277.3
189,1446.3,626.4,34.69,281.3
190,1515.8,627.1,34.31,255.0
191,610.0,532.2,28.86,262.7
192,1264.1,551.1,25.23,198.4
193,524.2,539.6,20.38,167.0
194,517.2,544.3,20.37,177.5
195,524.4,558.7,20.39,163.3
196,525.6,582.0,20.43,163.2
197,1031.7,590.2,27.65,206.0
198,1477.0,576.1,29.68,241.1
199,784.3,528.3,29.18,242.7
200,1049.3,496.1,26.67,158.6
201,1017.8,489.4,26.67,151.1
202,1018.3,480.1,26.69,149.1
203,1018.6,467.7,26.69,149.3
204,1018.9,446.4,26.7,147.9
205,692.6,434.6,25.64,142.7
206,1250.9,470.9,25.64,146.3
207,1021.0,513.2,26.76,188.1
208,664.3,571.9,31.81,358.9
209,1284.8,527.4,32.03,342.6
210,797.6,518.1,31.61,360.2
211,557.9,533.5,27.23,257.4
212,1142.1,491.1,27.12,266.2
213,553.1,480.8,26.99,302.4
214,550.5,469.1,26.87,335.9
215,479.5,500.5,19.09,255.9
216,538.4,498.1,26.36,373.1
217,552.9,555.4,27.62,544.1
218,1322.1,510.2,30.72,565.3
219,554.2,533.5,30.96,534.3
220,555.4,567.3,31.7,515.0
221,1279.1,589.6,32.83,466.6
222,1324.5,587.6,33.72,427.8
223,532.0,579.5,30.27,428.1
224,1040.2,437.0,26.6,213.6
225,1016.6,424.2,26.59,201.6
226,1253.7,416.6,26.6,207.3
227,1142.5,427.9,26.61,216.3
228,534.2,444.6,26.61,234.3
229,533.7,413.3,26.59,197.1
230,1141.6,417.9,26.59,196.9
231,1477.8,618.8,33.26,338.0
232,650.9,645.4,52.29,376.4
233,581.8,618.9,71.79,359.1
234,580.5,643.4,34.02,364.1
235,1311.5,643.7,33.39,391.2
236,1495.3,635.6,33.15,403.0
237,0.0,617.9,32.8,446.9
238,1467.5,573.6,31.74,488.0
239,804.2,554.7,28.98,502.9
240,1257.8,512.2,28.05,510.1
241,616.6,547.4,28.01,504.7
242,618.0,533.0,27.97,486.0
243,607.0,531.8,28.0,485.2
244,537.8,543.5,29.99,479.2
245,730.9,593.4,32.84,458.9
246,1523.5,590.6,33.31,421.2
247,739.2,590.9,33.13,400.3
248,479.3,531.2,28.34,294.8
249,532.1,521.8,28.32,280.8
250,800.2,536.2,28.33,300.0
251,1231.5,534.9,28.34,301.3
252,1277.5,546.2,28.35,307.4
253,1294.9,499.6,28.34,290.2
254,808.5,552.4,29.58,302.9
255,660.0,588.1,33.7,373.1
256,685.9,606.8,34.26,359.0
257,649.6,586.9,34.34,341.9
258,1426.2,569.6,34.04,357.9
259,590.6,573.6,33.34,384.4
260,978.3,588.2,31.64,393.7
261,783.1,518.6,27.93,342.1
262,525.9,457.8,20.44,61.9
263,9.8,453.3,7.76,0.6
264,9.7,443.2,7.73,0.6
265,9.7,442.5,7.72,0.6
266,9.7,451.4,7.72,0.7
267,9.7,447.3,7.72,0.7
268,9.8,451.6,7.74,0.7
269,9.8,468.5,7.78,0.6
270,10.0,494.7,9.11,1.9
271,10.1,437.8,9.18,10.6
272,10.1,452.7,9.14,1.2
273,10.1,430.2,7.88,0.5
274,10.0,413.3,7.88,0.5
275,0.0,408.3,7.89,0.4
276,9.9,403.8,7.9,0.5
277,9.9,395.4,7.89,0.4
278,9.9,407.6,7.89,0.5
279,10.1,466.1,9.22,1.7
280,10.3,452.8,9.33,9.9
281,10.3,491.0,9.46,11.5
282,10.3,489.2,9.32,2.8
283,10.1,471.5,9.21,1.1
284,10.1,467.1,9.18,0.6
285,9.9,485.5,7.84,0.5
286,9.8,408.7,7.8,0.6
287,0.0,429.8,0.01,0.3
288,0.0,437.9,0.01,0.4
289,0.0,427.6,0.01,0.3
290,0.0,415.0,0.01,0.4
291,0.0,363.2,0.01,0.4
292,0.0,425.3,0.01,0.9
293,10.2,468.2,9.3,1.4
294,782.9,480.2,28.93,206.1
295,1169.1,405.2,26.33,159.8
296,1200.7,403.0,25.09,202.7
297,1287.3,412.4,24.93,179.5
298,621.3,398.4,25.11,173.2
299,1237.3,389.2,25.45,191.6
300,1238.1,379.4,25.76,192.2
301,1237.6,375.7,26.02,190.8
302,1146.1,402.7,27.28,209.8
303,815.6,521.2,33.07,643.5
304,1198.8,603.5,34.94,655.4
305,1845.3,606.4,67.22,661.1
306,793.7,590.1,33.65,687.1
307,801.0,586.3,33.35,705.1
308,809.7,588.3,33.19,720.4
309,806.3,592.4,33.01,729.9
310,788.1,592.4,32.85,727.4
311,775.5,591.9,31.96,729.3
312,779.5,599.5,31.89,731.1
313,781.0,601.6,31.82,731.0
314,774.0,600.8,31.8,735.6
315,779.3,600.4,31.78,736.7
316,773.0,601.2,31.8,736.2
317,774.7,585.7,31.86,732.4
318,776.4,598.9,32.09,732.5
319,1038.1,568.6,27.89,708.7
320,1012.4,524.7,27.45,632.5
321,1361.7,533.0,27.53,598.4
322,1016.3,526.2,27.56,582.3
323,1017.4,535.3,27.59,569.1
324,1018.3,534.1,27.61,562.7
325,1017.8,527.4,27.6,562.4
326,1017.9,500.0,27.6,541.7
327,793.0,556.0,32.33,550.7
328,792.1,613.6,33.3,692.0
329,795.9,635.1,38.91,710.6
330,804.7,633.8,34.47,721.4
331,812.7,634.4,33.34,682.1
332,809.7,600.4,33.21,703.8
333,790.6,613.6,32.93,696.4
334,1165.7,614.0,32.77,670.9
335,776.8,620.5,32.31,606.5
336,774.4,583.0,31.34,407.5
337,1029.5,565.6,27.66,363.4
338,1023.9,565.7,27.45,308.9
339,1000.6,542.5,27.19,261.9
340,1123.6,514.2,26.9,237.0
341,1125.1,554.2,26.94,235.1
342,519.2,604.7,21.3,203.3
343,0.0,297.6,0.01,54.2
344,0.0,305.6,0.01,50.2
345,0.0,278.7,0.01,49.2
346,0.0,289.0,0.01,48.0
347,0.0,267.4,0.01,0.2
348,0.0,315.7,0.01,0.0
349,0.0,284.4,0.01,0.7
350,0.0,268.0,0.0,0.7
351,0.0,455.9,0.01,0.3
352,0.0,505.0,0.01,1.2
353,0.0,523.0,0.01,2.0
354,0.0,532.3,0.01,2.5
355,0.0,504.1,0.01,2.3
356,0.0,507.6,0.01,1.7
357,0.0,487.8,0.01,0.7
358,0.0,444.0,0.01,0.7
359,0.0,454.4,0.01,0.7
360,0.0,460.9,0.01,0.7
361,0.0,455.3,0.01,0.6
362,0.0,468.1,0.01,0.6
363,0.0,456.3,0.01,0.7
364,0.0,448.6,0.01,0.8
365,0.0,463.4,0.01,1.0
366,0.0,530.9,0.01,0.8
367,0.0,374.6,0.01,0.9
368,0.0,362.7,0.01,0.8
369,0.0,365.8,0.01,0.8
370,0.0,387.0,0.01,0.8
371,0.0,407.6,0.01,0.7
372,0.0,408.9,0.01,0.9
373,0.0,414.3,0.01,0.8
374,0.0,367.4,0.01,0.7
375,480.8,536.1,10.86,2.4
376,393.8,582.1,30.37,35.6
377,809.8,591.2,31.33,33.3
378,478.2,577.4,11.33,16.0
379,474.6,545.1,10.84,15.4
380,472.7,525.3,10.8,14.7
381,470.6,492.8,10.74,13.3
382,9.8,448.3,9.0,10.0
383,9.8,459.8,7.77,9.7
384,9.8,467.5,7.75,9.8
385,9.7,445.2,7.75,9.3
386,9.7,444.1,7.74,9.4
387,9.7,453.6,7.75,9.3
388,9.8,439.5,7.76,9.4
389,9.8,506.8,7.85,10.9
390,10.0,521.9,9.17,13.7
391,11.5,440.8,9.21,19.9
392,10.0,434.9,9.14,12.6
393,9.9,429.7,7.94,9.5
394,22.6,423.9,7.94,7.2
395,22.6,408.5,7.94,7.3
396,9.9,409.5,7.95,7.1
397,10.0,407.8,7.95,6.2
398,10.0,423.6,7.95,6.3
399,10.0,473.8,7.97,11.2
400,626.2,397.7,33.37,155.7
401,396.9,445.9,35.52,151.3
402,670.2,452.2,33.4,157.7
403,392.3,450.1,33.17,162.1
404,619.3,458.2,32.9,166.1
405,555.4,447.2,32.63,159.3
406,11.4,494.2,32.46,172.7
407,1405.4,476.1,31.58,175.3
408,0.0,493.7,31.51,195.1
409,9.9,474.3,31.22,251.0
410,791.5,521.1,31.14,222.7
411,800.8,550.8,31.15,225.1
412,11.6,555.6,31.34,210.4
413,11.7,527.5,31.67,204.9
414,390.1,512.2,33.02,201.8
415,495.8,460.5,27.3,190.6
416,493.9,371.9,19.98,88.7
417,533.1,362.5,19.76,85.3
418,533.0,367.1,19.75,86.0
419,533.3,357.0,19.88,87.5
420,533.6,336.2,19.78,83.3
421,533.3,339.0,19.77,79.8
422,533.5,392.7,19.77,81.2
423,1219.0,500.4,23.04,152.0
424,662.9,595.5,23.61,155.9
425,666.5,611.1,23.57,151.8
426,538.7,570.3,20.6,92.7
427,476.6,528.8,17.61,90.1
428,474.7,529.0,17.23,94.5
429,472.4,512.8,17.12,97.7
