,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,0.0,218.7,0.0,8.4
1,0.0,189.3,0.0,4.2
2,0.0,175.8,0.0,0.5
3,0.0,153.9,0.0,0.3
4,0.0,181.6,0.0,0.7
5,0.0,205.0,0.0,1.0
6,0.0,219.6,0.0,3.1
7,0.0,141.6,0.0,0.3
8,0.0,139.4,0.0,0.0
9,0.0,134.7,0.0,0.0
10,0.0,147.2,0.0,0.1
11,0.0,147.2,0.0,0.3
12,0.0,140.0,0.0,0.1
13,0.0,145.3,0.0,0.1
14,0.0,141.5,0.0,0.0
15,0.0,134.8,0.01,0.0
16,0.0,203.7,0.01,11.5
17,0.0,187.6,0.01,12.7
18,0.0,201.3,0.01,11.7
19,0.0,214.9,0.01,11.1
20,0.0,187.1,0.01,6.9
21,0.0,182.8,0.01,5.5
22,0.0,192.5,0.01,4.8
23,0.0,220.3,0.01,0.1
24,0.0,212.0,0.01,0.1
25,0.0,205.4,0.01,0.1
26,0.0,197.8,0.01,0.1
27,0.0,203.2,0.01,0.1
28,0.0,205.7,0.01,0.1
29,0.0,224.8,0.01,0.2
30,0.0,223.6,0.01,1.4
31,0.0,155.2,0.0,1.8
32,0.0,141.2,0.0,0.0
33,0.0,141.0,0.0,0.0
34,0.0,141.0,0.0,0.1
35,0.0,145.6,0.0,0.1
36,0.0,144.2,0.0,0.1
37,0.0,141.1,0.0,0.1
38,0.0,141.3,0.0,0.0
39,0.0,141.2,0.01,0.0
40,593.4,366.4,36.45,343.9
41,796.8,372.3,43.18,311.4
42,796.6,347.7,42.66,299.1
43,793.2,361.4,42.36,296.3
44,789.6,349.7,42.15,297.1
45,0.0,390.7,42.01,299.7
46,635.4,339.7,35.86,350.3
47,543.8,347.8,36.96,303.0
48,540.5,418.7,34.92,351.3
49,540.2,445.5,33.93,360.3
50,530.1,410.8,34.99,356.4
51,620.7,422.9,35.22,368.5
52,536.7,386.6,34.97,367.6
53,571.4,385.4,36.27,339.6
54,570.9,360.0,37.26,314.6
55,0.0,218.4,0.01,116.7
56,0.0,196.9,0.0,113.8
57,0.0,200.1,0.0,100.5
58,0.0,205.8,0.0,106.4
59,0.0,205.5,0.0,110.6
60,0.0,203.7,0.0,114.0
61,0.0,198.9,0.0,93.4
62,0.0,197.1,0.0,92.0
63,493.6,196.8,19.92,80.4
64,391.2,424.4,38.63,247.4
65,820.1,435.8,39.17,234.1
66,858.7,456.3,38.81,234.4
67,0.0,398.7,37.98,240.9
68,682.1,452.0,37.91,244.3
69,390.9,373.3,37.64,256.0
70,487.4,338.2,29.86,228.2
71,530.1,425.9,28.13,168.0
72,620.6,378.3,25.59,78.3
73,620.1,377.0,24.16,78.0
74,619.9,377.5,24.15,76.5
75,620.2,377.5,24.16,76.8
76,621.1,376.8,24.2,77.4
77,528.4,409.7,28.16,147.5
78,546.4,411.4,28.84,150.5
79,0.0,212.3,0.01,64.5
80,0.0,178.4,0.0,83.4
81,0.0,187.1,0.0,80.6
82,0.0,189.9,0.0,82.6
83,0.0,195.8,0.0,87.5
84,0.0,194.1,0.0,88.2
85,0.0,192.9,0.0,91.6
86,0.0,197.4,0.0,88.9
87,621.9,213.4,22.99,59.0
88,522.5,399.3,37.32,283.5
