,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,1164.3,572.4,22.94,118.9
1,1162.4,580.8,22.9,130.1
2,1161.8,567.6,22.89,93.4
3,1161.2,579.8,22.88,123.1
4,1161.9,596.3,22.89,137.1
5,1162.8,588.5,22.91,98.7
6,476.5,525.4,21.44,98.3
7,9.6,313.6,9.17,3.8
8,10.0,342.5,8.7,2.5
9,9.9,301.0,8.72,2.6
10,9.7,319.0,8.52,2.2
11,10.1,290.0,8.76,2.6
12,9.8,327.4,8.44,2.5
13,9.8,320.9,8.51,2.5
14,9.8,311.2,8.54,2.8
15,483.8,496.8,20.77,0.1
16,1187.9,721.2,23.4,94.8
17,1188.4,690.4,23.41,98.1
18,1186.6,705.6,23.38,115.9
19,1182.9,716.0,23.31,95.5
20,1179.1,713.7,23.23,126.9
21,1174.8,719.7,23.14,140.9
22,1169.9,705.9,23.05,121.1
23,1139.4,728.3,22.95,147.9
24,1137.5,752.2,22.91,141.8
25,1137.3,725.7,22.91,121.6
26,1138.2,735.5,22.93,144.3
27,1140.1,747.0,22.97,119.8
28,1170.4,720.9,23.05,132.2
29,1150.4,719.1,23.17,135.4
30,477.1,605.9,23.29,74.6
31,0.0,259.2,0.0,0.0
32,0.0,236.7,0.0,0.0
33,0.0,203.4,0.0,0.0
34,0.0,241.7,0.0,0.0
35,0.0,231.7,0.0,0.0
36,0.0,214.2,0.0,0.0
37,0.0,241.9,0.0,0.0
38,0.0,243.0,0.0,0.0
39,537.5,622.3,26.5,0.1
40,582.7,620.0,37.31,287.1
41,830.9,612.2,59.8,319.8
42,596.8,620.9,38.28,300.1
43,591.5,621.3,37.01,388.4
44,589.8,638.1,36.9,421.2
45,429.6,642.2,36.73,355.0
46,733.4,644.5,36.62,373.4
47,427.0,645.1,36.68,374.8
48,556.1,649.1,35.89,403.8
49,546.2,670.0,35.11,403.2
50,563.3,661.8,36.41,403.2
51,555.6,663.7,36.84,300.1
52,589.9,621.4,37.06,278.7
53,568.9,620.5,37.35,282.3
54,536.5,594.2,37.46,340.2
55,499.1,396.2,22.52,16.5
56,0.0,326.5,0.0,12.7
57,0.0,333.5,0.0,13.1
58,0.0,334.2,0.0,13.9
59,0.0,333.8,0.0,14.5
60,0.0,313.4,0.0,14.1
61,0.0,309.9,0.0,11.9
62,0.0,327.6,0.0,13.5
63,543.4,598.4,29.72,21.8
64,753.9,693.7,1139.02,291.0
65,833.1,722.5,1338.72,282.1
66,548.3,714.9,283.06,288.8
67,863.3,668.3,37.9,323.9
68,542.1,692.1,37.76,342.1
69,593.8,677.8,37.59,384.2
70,592.3,700.9,37.49,406.1
71,432.9,697.4,34.25,402.1
72,497.5,716.7,34.25,393.6
73,743.9,693.1,34.28,388.4
74,498.6,680.0,34.33,372.1
75,521.6,700.2,34.42,365.7
76,751.8,658.7,34.64,342.7
77,576.2,646.5,344.3,332.9
78,549.7,591.6,34.88,306.3
79,490.2,402.6,22.41,17.2
80,0.0,336.7,1.47,13.2
81,0.0,291.9,1.47,13.8
82,0.0,303.7,1.46,14.8
83,0.0,264.0,1.46,15.4
84,0.0,291.3,1.44,15.0
85,0.0,348.6,1.21,14.4
86,0.0,307.1,1.5,16.0
87,571.9,662.5,27.95,26.8
88,1213.7,640.9,45.13,279.9
89,569.6,659.8,41.78,305.0
90,543.4,644.8,34.68,364.1
91,541.4,607.5,34.55,373.1
92,553.4,625.2,34.38,360.0
93,550.2,646.2,34.18,368.9
94,531.6,657.0,34.07,400.5
95,426.9,603.5,30.81,387.4
96,481.9,619.6,30.79,402.1
97,1134.0,597.3,30.78,400.6
98,426.7,606.1,30.8,396.3
99,497.7,594.3,30.84,389.5
100,499.7,580.1,31.17,337.5
101,521.0,593.0,31.99,280.5
102,1235.3,568.7,31.61,286.1
103,481.8,403.2,21.85,3.6
104,0.0,364.6,0.01,2.5
105,0.0,343.9,0.01,2.7
106,0.0,359.2,0.01,3.0
107,0.0,366.1,0.01,3.2
108,0.0,407.7,0.01,3.1
109,0.0,394.7,0.0,0.0
110,0.0,379.7,0.01,3.2
111,1256.9,508.2,25.62,0.1
