,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,0.0,336.4,0.0,0.6
1,0.0,320.0,0.0,0.6
2,0.0,312.6,0.0,0.6
3,0.0,325.6,0.0,0.6
4,0.0,320.4,0.0,0.6
5,0.0,393.0,0.0,0.6
6,0.0,396.0,0.0,0.6
7,0.0,229.7,0.0,0.3
8,0.0,223.8,0.0,0.0
9,0.0,189.4,0.0,0.0
10,0.0,212.9,0.0,0.0
11,0.0,184.3,0.0,0.0
12,0.0,164.7,0.0,0.0
13,0.0,154.8,0.0,0.0
14,0.0,158.7,0.0,0.0
15,0.0,171.6,0.0,0.1
16,0.0,377.9,0.01,5.3
17,0.0,395.8,0.01,6.6
18,0.0,403.4,0.01,4.9
19,0.0,426.4,0.01,4.1
20,0.0,423.7,0.01,4.5
21,0.0,401.2,0.01,4.1
22,0.0,411.2,0.01,1.9
23,0.0,394.8,0.01,2.2
24,0.0,337.6,0.01,2.1
25,0.0,343.6,0.01,2.3
26,0.0,376.0,0.01,2.4
27,0.0,385.1,0.01,2.3
28,0.0,377.3,0.01,2.4
29,0.0,415.6,0.01,3.9
30,0.0,406.0,0.01,6.2
31,0.0,206.9,0.0,3.3
32,0.0,116.2,0.0,0.0
33,0.0,139.1,0.0,0.1
34,0.0,140.3,0.0,0.0
35,0.0,136.4,0.0,0.0
36,0.0,142.6,0.0,0.0
37,0.0,122.3,0.0,0.0
38,0.0,103.8,0.0,0.0
39,0.0,136.3,1.44,2.9
40,545.0,478.6,36.72,353.1
41,826.1,500.7,62.23,322.2
42,597.5,488.2,41.43,276.8
43,593.0,490.9,39.93,275.3
44,591.9,485.1,37.35,294.1
45,590.7,506.4,37.27,282.4
46,556.0,484.3,36.67,312.0
47,563.2,457.0,35.92,341.7
48,559.3,486.8,35.07,342.5
49,548.9,568.4,33.45,363.9
50,565.5,546.8,34.44,401.5
51,556.5,560.7,34.65,393.1
52,550.9,541.1,34.28,343.1
53,553.5,542.3,34.67,354.0
54,535.1,532.7,36.6,330.2
55,499.4,389.3,23.39,79.4
56,0.0,282.3,0.0,48.0
57,0.0,285.9,0.0,58.1
58,0.0,288.8,0.0,62.9
59,0.0,301.6,0.0,48.3
60,0.0,288.0,0.0,65.8
61,0.0,295.7,0.0,76.0
62,0.0,280.0,0.0,68.9
63,0.0,342.7,0.0,43.8
64,432.9,550.5,33.96,89.0
65,37.3,568.5,57.61,92.7
66,544.9,553.8,34.4,95.9
67,858.0,518.4,34.19,96.6
68,0.0,562.9,34.13,93.5
69,487.1,537.4,30.0,79.0
70,485.4,549.5,29.89,81.7
71,534.6,622.0,29.2,57.3
72,477.6,531.7,20.99,46.5
73,535.7,534.6,25.09,46.5
74,535.5,531.6,25.08,46.4
75,535.8,526.4,25.1,46.5
76,536.7,516.3,25.14,46.5
77,472.4,583.8,29.27,44.6
78,539.0,566.8,29.59,54.1
79,10.3,376.7,9.2,41.6
80,0.0,281.0,1.43,35.4
81,0.0,265.1,1.43,34.5
82,0.0,224.3,1.42,34.8
83,0.0,206.0,1.45,35.3
84,0.0,200.2,1.45,35.6
85,0.0,234.8,1.25,35.1
86,0.0,184.5,1.45,35.6
87,10.0,277.6,8.7,37.3
88,1195.0,525.5,40.33,129.8
89,562.9,500.7,39.96,171.4
90,1217.8,420.4,36.6,186.4
91,916.8,427.2,34.15,200.4
92,914.6,439.6,34.07,206.2
93,477.1,446.3,34.36,211.1
94,496.1,475.9,34.71,231.2
95,479.1,524.9,30.12,236.7
96,481.4,553.2,30.08,255.0
97,479.7,555.9,31.0,257.8
98,1063.6,624.2,31.0,253.3
99,496.4,603.9,31.02,230.1
100,1066.1,590.4,31.08,220.6
101,517.4,627.3,31.31,223.7
102,1231.2,577.3,33.38,192.3
103,552.4,393.4,31.53,163.0
104,0.0,298.0,1.55,83.8
105,0.0,310.3,0.01,82.6
106,0.0,300.8,0.01,84.6
107,0.0,319.7,0.01,87.4
108,0.0,309.2,0.01,88.4
109,0.0,303.8,0.01,83.0
110,0.0,330.5,0.01,83.0
111,1233.2,305.8,22.03,63.9
112,485.4,446.1,30.03,209.7
113,535.8,481.1,46.9,190.8
114,497.6,496.2,31.39,186.5
115,483.9,425.3,29.97,149.8
116,483.0,425.0,29.92,138.5
117,429.0,433.1,29.22,66.0
118,1274.3,454.7,28.35,12.3
119,9.7,504.0,8.46,1.3
120,0.0,370.1,0.01,0.5
121,0.0,352.1,0.01,0.6
122,0.0,347.7,0.01,0.6
123,0.0,358.4,0.01,0.6
124,0.0,387.0,0.01,0.6
125,0.0,343.7,0.01,3.4
126,0.0,361.9,0.01,4.6
127,0.0,243.9,0.01,2.8
128,0.0,196.6,0.0,0.3
129,0.0,207.7,0.0,0.3
130,0.0,220.1,0.0,0.4
131,0.0,238.2,0.0,0.3
132,0.0,223.3,0.0,0.3
133,0.0,142.7,0.0,0.1
134,0.0,195.0,0.0,0.2
135,0.0,255.2,0.01,0.3
136,10.2,359.5,8.6,4.5
137,10.2,382.0,8.86,5.4
138,10.2,357.8,8.76,5.1
139,10.1,362.5,8.58,4.5
140,9.8,346.7,8.5,2.1
141,9.8,332.5,8.38,1.4
142,9.7,311.7,7.32,1.4
143,9.7,297.3,1.56,0.5
144,9.7,324.3,1.55,0.6
145,9.7,337.0,1.55,0.6
146,0.0,340.7,1.55,0.8
147,9.7,328.5,1.55,0.8
148,9.7,335.2,1.55,0.8
149,9.7,341.9,8.24,0.6
150,11.0,337.0,9.07,2.7
151,9.9,240.4,8.92,1.3
152,9.7,235.3,7.85,1.1
153,473.0,181.2,16.67,1.1
154,483.5,122.2,17.65,1.1
155,468.5,126.8,17.74,1.2
156,467.0,119.6,18.21,1.2
157,469.9,204.6,17.81,1.2
158,478.7,132.5,18.04,1.3
159,1040.0,383.0,29.03,69.2
160,548.0,454.4,33.67,238.4
161,548.5,546.1,34.12,229.2
162,550.0,485.4,34.05,218.3
163,549.4,522.0,33.56,205.8
164,548.1,553.8,33.48,205.0
165,546.7,565.1,33.01,212.4
166,545.3,544.0,32.92,228.9
167,538.1,564.7,32.11,234.2
168,478.0,553.1,29.62,253.8
169,522.1,509.1,28.69,195.4
170,1155.0,544.5,28.53,163.0
171,473.0,627.8,28.9,182.4
172,473.9,638.0,29.08,182.4
173,475.5,662.0,29.34,222.5
174,482.0,621.0,29.51,243.7
175,1002.2,443.0,27.1,159.9
176,532.3,354.5,25.29,101.5
