,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,1271.9,497.6,20.75,169.3
1,479.8,488.9,20.73,166.2
2,471.0,491.1,20.7,161.6
3,487.3,500.5,20.69,157.7
4,1268.3,498.4,20.69,153.1
5,464.0,473.7,20.72,159.6
6,480.8,484.8,20.74,162.2
7,9.7,351.6,9.77,16.6
8,10.0,341.6,8.96,14.1
9,9.9,351.3,8.97,14.4
10,10.0,345.3,8.98,14.3
11,9.9,363.0,9.0,15.3
12,9.8,375.5,8.94,15.9
13,10.1,348.8,9.0,14.2
14,9.9,343.2,9.0,14.6
15,486.1,448.3,20.5,111.3
16,472.4,533.9,22.13,150.9
17,490.4,529.3,22.18,156.8
18,1169.4,531.6,22.19,154.1
19,1168.3,544.3,22.17,154.9
20,1166.5,530.9,22.14,154.8
21,1163.2,516.1,22.07,147.2
22,1159.7,536.0,22.01,144.7
23,1156.0,519.4,21.93,145.4
24,1154.5,494.7,21.9,147.8
25,1155.0,511.4,21.92,147.1
26,1155.8,498.7,21.93,138.5
27,1157.6,520.9,21.96,142.9
28,482.0,529.5,22.03,137.4
29,1288.3,508.9,22.11,145.4
30,481.9,492.8,22.16,145.2
31,0.0,331.0,0.01,20.3
32,0.0,366.1,0.01,18.1
33,0.0,347.1,0.01,17.9
34,0.0,297.1,0.01,18.2
35,0.0,292.9,0.01,20.4
36,0.0,415.9,0.01,18.3
37,0.0,344.4,0.01,18.3
38,0.0,311.9,0.01,19.1
39,1440.2,652.0,30.65,77.4
40,542.5,553.9,1351.84,265.0
41,0.0,584.2,1344.53,293.5
42,603.3,568.7,37.41,283.8
43,598.6,563.3,37.3,304.9
44,597.0,578.0,37.2,305.5
45,435.5,586.1,37.09,321.5
46,560.8,573.9,36.89,332.6
47,568.3,607.4,36.16,351.3
48,564.9,569.3,35.33,347.7
49,554.6,585.9,34.55,357.8
50,571.7,619.6,35.81,367.1
51,563.0,602.6,36.24,347.6
52,558.4,604.6,36.38,337.2
53,604.6,608.4,36.59,322.4
54,587.3,607.8,36.66,329.5
55,502.7,616.1,24.37,101.0
56,491.8,303.3,20.95,54.6
57,491.0,322.6,20.65,54.7
58,495.4,329.8,20.9,59.3
59,489.9,342.0,20.87,59.1
60,489.3,332.3,20.58,57.1
61,10.2,338.4,9.61,52.6
62,10.1,362.0,9.29,52.5
63,863.0,601.5,34.22,192.7
64,825.7,767.5,2364.28,182.5
65,37.9,729.4,2560.24,295.3
66,547.2,741.2,1346.45,276.2
67,865.3,725.9,239.73,297.3
68,543.9,715.3,37.27,294.0
69,596.4,707.4,37.14,273.0
70,0.0,725.6,37.04,276.0
71,539.8,712.0,33.85,240.3
72,539.2,729.2,33.81,239.1
73,533.7,725.3,33.8,237.1
74,534.0,730.8,33.82,238.9
75,595.5,693.5,33.88,254.3
76,750.5,695.1,34.02,250.6
77,599.9,676.9,106.61,262.4
78,548.1,640.5,304.89,266.9
79,490.3,592.7,24.08,75.1
80,10.2,375.4,1.6,53.5
81,10.0,392.7,1.93,62.2
82,10.1,323.3,2.0,69.6
83,10.1,271.8,1.95,73.8
84,10.0,237.2,1.94,72.2
85,10.0,202.0,1.92,67.3
86,10.1,282.5,1.92,67.1
87,697.8,622.8,30.98,130.3
88,1216.4,637.3,95.19,140.7
89,1217.2,605.7,41.14,276.8
90,1321.1,593.1,34.18,284.7
91,0.0,575.6,34.07,294.3
92,434.2,575.7,33.96,302.0
93,480.0,595.8,33.82,284.7
94,499.5,641.3,33.7,244.5
95,430.5,708.0,29.86,186.1
96,485.9,706.9,29.89,148.0
97,1386.5,673.8,29.85,145.2
98,1328.4,742.3,29.88,148.2
99,532.6,772.6,29.94,190.5
100,1160.1,704.7,30.19,202.1
101,1197.5,684.1,31.0,207.8
102,1224.2,679.5,31.04,194.4
103,490.4,439.9,23.26,21.8
104,0.0,324.6,0.01,35.2
105,0.0,343.0,0.01,37.9
106,0.0,330.8,0.01,53.1
107,0.0,358.7,0.01,50.8
108,0.0,356.3,0.01,50.1
109,0.0,290.7,0.01,46.6
110,0.0,382.7,0.01,36.1
111,1264.8,637.0,26.99,15.4
112,492.0,647.0,30.24,207.6
113,541.3,679.2,43.23,199.5
114,500.5,651.5,30.18,177.8
115,1421.4,643.9,30.09,188.3
116,1393.8,632.7,30.01,185.4
117,1388.9,691.3,29.9,183.3
118,1280.7,760.9,29.82,169.8
119,1257.1,813.4,28.15,142.3
120,1162.6,790.3,26.96,124.8
121,536.1,822.8,25.56,109.1
122,539.3,808.0,25.59,112.5
123,1385.0,805.2,28.2,127.8
124,1284.8,838.8,28.32,141.3
125,1306.5,690.9,28.48,171.4
126,1298.8,677.4,28.51,154.9
127,10.2,240.1,9.71,37.8
128,0.0,213.5,0.01,20.0
129,0.0,262.1,0.01,17.7
130,0.0,259.9,0.01,33.1
131,0.0,258.6,0.01,36.0
132,0.0,219.8,0.01,29.3
133,0.0,233.5,0.01,35.2
134,0.0,244.8,0.01,37.8
135,481.5,527.7,23.1,86.0
136,532.4,565.7,24.08,100.4
137,1172.0,573.8,24.07,103.7
138,1167.4,540.0,23.97,94.9
139,1164.1,557.7,23.91,95.7
140,1161.2,527.1,23.85,94.5
141,1157.1,527.5,23.76,96.1
142,1153.3,502.1,23.68,88.2
143,490.5,525.6,23.81,89.9
144,475.0,526.7,22.63,93.0
145,463.1,525.1,22.16,96.4
146,462.9,507.2,22.12,97.7
147,516.5,506.4,22.21,97.1
148,489.1,532.1,23.32,95.8
149,525.7,534.9,24.25,92.9
150,475.8,490.2,24.3,88.6
151,468.2,347.0,19.01,16.5
152,9.8,239.6,8.76,24.2
153,472.5,190.1,18.19,37.7
154,485.6,200.4,19.37,67.8
155,475.7,180.9,19.38,72.0
156,468.7,187.3,19.38,164.1
157,471.5,180.2,19.1,146.6
158,480.4,212.7,19.39,64.0
159,647.4,493.9,30.06,435.7
160,647.6,596.0,31.47,513.1
161,635.7,632.3,31.51,403.9
162,1642.3,639.9,31.51,270.1
163,1614.3,549.2,31.06,439.8
164,495.0,544.1,30.97,439.1
165,1630.8,594.1,30.64,457.2
166,1625.2,625.0,30.54,470.0
167,472.8,606.2,30.43,314.1
168,1140.2,685.9,29.08,387.0
169,1217.8,633.8,28.1,446.7
170,1162.3,625.2,28.63,450.6
171,476.3,651.4,29.26,445.1
172,477.8,646.5,29.8,237.4
173,643.4,634.0,29.91,390.4
174,1298.7,672.5,29.93,249.8
175,1013.9,485.3,25.74,262.3
176,537.6,341.4,25.19,185.9
177,1270.7,353.4,25.17,202.4
178,528.0,337.1,25.24,228.2
179,1162.4,342.2,25.33,179.1
180,493.7,357.6,25.34,178.6
181,1162.2,342.2,25.33,176.9
182,1261.3,473.6,25.79,188.4
183,1510.5,574.0,32.31,165.5
184,1484.6,666.3,32.41,155.9
185,1517.5,650.4,32.46,131.4
186,1487.6,671.6,32.46,140.0
187,1514.3,689.4,32.39,145.4
188,1479.1,697.3,32.29,166.7
189,1471.0,705.2,32.16,175.6
190,1424.2,721.1,31.99,173.6
191,1221.4,727.6,27.93,290.8
192,616.1,815.0,27.46,263.2
193,615.9,832.3,27.45,230.5
194,525.0,838.7,27.46,180.5
195,525.9,792.7,27.51,251.3
196,565.9,757.1,29.22,166.4
197,476.5,672.6,32.09,148.9
198,1509.5,641.5,32.2,129.3
199,1224.2,653.5,28.23,208.6
200,1289.1,735.3,27.16,133.5
201,1288.9,605.9,27.16,133.9
202,537.0,638.9,27.06,136.7
203,1017.6,561.6,27.07,143.9
204,1211.8,589.9,27.04,140.6
205,531.5,523.8,27.05,131.1
206,540.5,672.0,27.17,136.6
207,591.2,608.9,33.03,210.9
208,1600.1,647.4,35.95,105.2
209,1625.4,634.5,33.97,211.7
210,1507.1,643.3,33.14,209.5
211,1291.5,639.7,32.96,216.8
212,1458.9,643.4,32.15,216.7
213,474.9,627.8,30.29,102.9
214,1168.0,733.5,28.44,190.8
215,530.8,759.5,27.3,160.9
216,563.1,787.3,27.29,171.2
217,526.1,747.4,27.48,200.7
218,564.1,760.8,28.1,267.4
219,572.9,676.5,31.05,318.6
220,643.3,684.4,31.45,303.2
221,1528.3,638.8,31.77,284.3
222,522.9,652.3,31.83,173.6
223,1310.8,591.3,29.18,315.6
224,544.7,416.1,26.78,151.2
225,1169.8,382.1,26.76,154.2
226,1169.0,396.5,26.74,165.9
227,1288.0,365.8,26.74,176.8
228,1168.6,362.5,26.73,166.4
229,494.3,389.1,26.72,168.7
230,543.1,419.8,27.32,162.0
231,538.4,619.9,32.13,167.5
232,791.9,650.2,33.63,121.7
233,857.6,649.4,64.34,124.9
234,433.9,632.5,32.17,135.3
235,511.7,647.5,32.05,154.9
236,595.9,663.0,31.93,154.3
237,537.0,650.1,31.81,157.8
238,483.5,698.9,31.32,281.1
239,485.4,682.2,29.16,286.4
240,592.2,721.8,28.05,271.4
241,544.5,747.6,27.81,274.2
242,570.2,768.9,27.79,278.0
243,1145.9,746.5,28.1,283.3
244,577.3,658.4,31.15,277.2
245,574.9,649.5,32.15,266.6
246,581.1,637.0,32.2,270.0
247,547.0,650.0,31.62,165.1
248,1285.9,674.4,27.54,166.0
249,1286.3,633.6,27.55,172.8
250,1348.8,624.2,27.57,167.7
251,1254.1,691.8,27.58,153.5
252,1287.7,670.8,27.58,149.8
253,568.8,647.5,27.58,140.8
254,578.7,609.8,28.85,106.4
255,1485.4,597.3,32.01,113.7
256,785.4,656.8,32.69,138.7
257,1310.3,669.5,32.68,233.2
258,786.8,647.1,32.45,221.8
259,1480.2,647.9,32.28,157.8
260,580.6,702.2,31.84,234.1
261,570.9,823.3,29.01,194.8
262,473.6,672.8,25.93,151.7
263,1177.4,640.0,25.73,150.9
264,1175.9,649.5,25.7,148.8
265,1175.5,670.8,25.69,150.6
266,1175.7,661.5,25.69,149.5
267,1177.3,659.2,25.73,147.9
268,1223.5,674.3,26.0,144.7
269,1175.5,753.2,30.0,201.9
270,539.6,766.9,29.03,198.4
271,494.8,530.9,23.99,51.3
272,495.0,537.7,23.99,53.8
273,495.3,549.8,24.01,56.8
274,496.1,500.9,24.05,53.6
275,496.9,516.7,24.08,51.7
276,497.7,508.2,24.12,56.7
277,498.4,509.5,24.16,54.9
278,613.0,533.5,24.25,51.7
279,1532.1,622.5,30.15,124.8
280,0.0,640.6,2439.22,194.9
281,0.0,628.9,2547.84,189.1
282,1237.8,652.7,1116.91,184.9
283,1233.3,633.6,34.94,194.1
284,1271.5,625.7,34.82,191.7
285,1224.2,641.4,34.69,190.4
