,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,472.0,68.6,18.96,0.7
1,470.3,68.7,18.89,0.7
2,12.5,67.2,18.85,0.8
3,12.5,67.4,18.81,0.9
4,470.9,67.3,18.79,1.2
5,12.5,67.5,18.79,1.9
6,471.2,68.3,18.8,2.3
7,472.0,67.3,18.83,1.5
8,470.1,56.5,10.07,0.4
9,471.4,52.5,10.1,0.5
10,472.8,44.5,10.13,0.5
11,492.7,53.7,10.16,0.5
12,491.3,49.4,10.18,0.4
13,475.2,53.7,10.18,0.4
14,491.6,66.5,10.18,0.4
15,475.0,64.2,10.28,0.2
16,481.7,67.8,13.82,0.0
17,480.8,68.4,13.88,0.0
18,527.5,68.6,21.49,0.3
19,480.4,68.4,14.1,0.2
20,479.2,67.9,13.93,0.0
21,481.9,68.4,13.88,0.0
22,479.9,68.4,13.82,0.0
23,477.6,68.8,10.12,0.0
24,9.7,68.6,8.36,0.0
25,9.7,53.5,8.33,0.0
26,9.7,67.3,8.31,0.0
27,9.9,67.2,8.29,0.0
28,9.9,67.3,8.28,0.0
29,9.9,67.4,8.29,0.0
30,9.7,67.7,8.33,0.0
31,9.9,65.3,8.34,0.0
32,9.7,48.1,8.34,0.0
33,9.7,59.7,8.37,0.0
34,10.0,60.8,8.4,0.0
35,9.8,61.0,8.44,0.0
36,9.8,61.2,8.46,0.0
37,9.8,61.9,8.46,0.0
38,10.1,60.2,8.74,0.0
39,494.4,67.8,19.86,0.2
40,489.7,71.1,20.13,0.3
41,555.8,70.0,25.24,0.0
42,554.0,69.8,25.44,0.8
43,602.5,69.4,24.99,0.0
44,550.3,69.9,24.93,0.0
45,548.5,69.7,24.85,0.0
46,570.4,69.9,22.95,0.0
47,598.4,71.7,21.1,0.0
48,545.5,72.4,21.41,0.0
49,543.8,72.4,21.35,0.0
50,592.8,72.5,21.33,0.8
51,592.2,72.6,21.32,1.5
52,592.3,72.5,21.32,2.6
53,593.3,71.0,21.35,3.9
54,595.9,72.7,21.45,4.4
55,569.7,69.8,22.81,0.0
56,552.7,67.0,21.69,0.0
57,485.5,66.2,21.71,1.1
58,604.3,66.1,21.75,1.4
59,554.7,67.0,21.78,3.0
60,565.4,66.6,21.8,0.8
61,528.8,64.7,21.35,0.0
62,529.0,64.1,21.38,0.0
63,555.5,69.7,22.41,0.0
64,577.2,73.5,29.54,1.7
65,662.2,72.3,31.34,1.5
66,1208.2,78.3,57.82,0.1
67,581.9,73.0,31.35,1.9
68,666.4,72.9,29.72,1.8
69,568.0,73.0,29.61,1.6
70,588.5,72.8,28.16,1.5
71,525.3,72.6,23.7,0.9
72,555.5,71.8,23.34,0.1
73,553.6,71.6,23.05,0.0
74,552.5,71.5,23.0,0.0
75,552.1,71.8,22.98,0.0
76,552.2,72.2,22.98,0.0
77,553.1,72.5,23.02,0.0
78,522.4,72.9,23.58,0.0
79,554.4,70.2,26.58,0.0
80,529.1,66.0,24.0,0.0
81,482.9,52.7,24.48,2.6
82,529.6,65.1,24.59,5.2
83,530.0,66.4,24.75,5.6
84,487.9,68.9,24.83,5.7
85,481.1,63.6,24.53,5.4
86,529.5,71.8,25.58,6.4
87,540.4,71.3,28.23,7.9
88,1201.4,87.6,32.52,6.3
89,1253.5,88.4,59.01,6.4
90,1256.1,88.3,71.12,5.9
91,1541.9,87.7,31.13,4.7
92,578.5,86.2,29.68,3.9
93,632.6,81.7,29.1,3.5
94,569.0,72.2,28.95,4.6
95,574.3,74.6,27.15,3.0
96,567.6,75.5,22.84,0.0
97,565.7,73.2,22.72,0.0
98,564.6,72.9,22.68,0.0
99,564.1,73.0,22.66,0.0
100,564.0,72.9,22.66,0.0
101,551.9,73.0,22.78,1.3
102,567.1,75.1,22.87,6.3
103,542.1,72.5,26.7,5.2
104,487.1,68.7,23.25,5.2
105,561.2,69.2,23.17,4.8
106,571.4,68.6,23.19,4.6
107,576.0,69.0,23.22,4.8
108,562.1,69.6,23.21,4.9
109,561.5,63.1,23.18,4.6
110,538.6,71.0,23.27,4.9
111,498.2,72.6,23.73,3.7
112,580.1,73.8,27.41,1.4
113,1237.0,74.5,29.47,0.9
114,583.9,74.8,38.09,0.1
115,583.1,75.0,27.38,0.1
116,1191.9,74.1,27.16,0.0
117,551.3,74.9,26.93,0.0
118,548.5,73.4,27.03,1.6
119,1246.0,74.7,26.55,6.6
120,1257.6,74.2,25.59,8.3
121,1154.7,72.3,24.04,8.8
122,559.5,73.3,22.52,9.0
123,554.7,72.2,22.32,8.7
124,554.5,72.8,22.31,8.5
125,555.2,73.1,22.34,8.0
126,13.5,70.4,25.85,7.3
127,624.4,66.0,26.25,4.9
128,496.9,66.2,20.65,2.2
129,481.2,51.2,9.68,1.7
130,479.0,61.0,9.68,1.7
131,481.7,62.9,9.69,1.9
132,10.0,63.2,9.69,1.9
133,10.0,54.2,9.25,2.1
134,481.3,58.5,9.68,2.0
135,481.9,61.0,9.69,0.0
136,560.8,69.9,22.61,0.0
137,573.9,69.1,22.92,0.0
138,579.0,69.1,23.01,0.0
139,562.0,68.4,22.66,0.0
140,570.3,67.0,22.45,0.0
141,604.1,67.7,20.66,0.0
142,601.7,68.5,20.58,0.0
143,598.8,71.2,20.48,0.0
144,474.9,70.4,18.46,0.0
145,472.8,70.1,18.38,0.0
146,471.9,67.5,18.34,0.0
147,471.3,69.4,18.49,0.0
148,471.0,69.5,18.48,0.3
149,471.2,70.1,18.49,0.6
150,472.0,71.1,18.52,0.9
151,473.4,67.5,18.57,0.3
152,482.9,57.1,18.15,0.0
153,478.1,49.3,12.18,1.5
154,469.9,49.6,18.57,0.0
155,478.7,58.2,18.61,0.0
156,479.2,59.6,18.62,0.0
157,482.9,44.3,18.61,0.0
158,478.6,46.3,18.6,0.0
159,487.2,54.5,19.14,0.0
160,494.2,70.9,20.23,0.0
161,496.0,70.3,20.31,0.0
162,562.2,69.0,23.35,0.0
163,561.7,69.8,23.28,0.0
164,559.1,70.2,22.38,0.0
165,495.9,71.4,20.3,0.0
166,494.3,69.8,20.24,0.0
167,492.0,70.3,20.14,0.0
168,477.7,69.1,19.38,0.0
169,468.4,68.6,19.31,0.0
170,467.5,68.7,19.27,0.0
171,467.0,68.7,19.15,0.0
172,466.7,68.4,19.13,0.0
173,466.8,67.8,19.24,0.0
174,467.3,68.4,19.27,0.0
175,468.5,65.7,19.21,0.0
176,549.8,62.9,19.24,0.0
177,478.5,59.9,19.89,1.6
178,478.1,40.1,22.54,4.4
179,568.5,27.4,22.76,5.1
180,561.3,35.2,22.92,4.8
181,494.1,43.6,22.73,3.8
182,485.3,34.5,22.93,4.5
183,1150.7,65.3,26.54,6.0
184,732.0,72.1,30.64,4.0
185,781.2,72.7,31.05,0.7
186,519.1,73.7,31.36,1.8
187,577.3,72.8,30.87,0.0
188,575.7,72.7,30.79,0.0
189,574.1,72.9,30.99,0.1
190,36.1,72.6,30.68,1.2
191,476.4,73.9,29.33,2.8
192,531.3,73.9,25.52,4.2
193,529.8,74.2,25.45,5.5
194,529.9,74.4,25.41,7.1
195,528.8,74.6,25.4,7.2
196,529.6,75.6,25.4,8.7
197,530.6,74.0,25.45,9.3
198,532.8,74.2,25.7,9.9
199,634.1,72.6,30.1,7.9
200,1252.8,60.7,26.73,6.3
201,540.4,62.0,26.12,6.5
202,543.8,63.9,26.9,7.0
203,554.8,63.7,27.41,7.0
204,555.2,57.8,26.4,6.6
205,612.5,50.2,26.08,5.9
206,554.8,66.3,26.15,6.6
207,1053.2,72.1,29.01,9.0
208,726.3,72.5,32.74,10.0
209,823.3,72.8,38.19,8.4
210,546.6,72.8,38.4,8.5
211,1376.2,72.8,32.95,8.3
212,646.3,72.4,32.86,9.2
213,648.7,71.9,31.2,9.4
214,1179.0,73.0,27.6,9.8
215,522.6,71.8,25.23,9.6
216,519.8,71.9,24.31,9.6
217,517.9,71.5,24.14,9.4
218,517.1,71.7,24.1,9.4
219,516.6,71.4,24.08,9.4
220,516.5,71.7,24.07,9.4
221,517.3,72.3,24.11,8.4
222,519.4,71.9,24.29,8.1
223,523.7,69.8,24.49,6.4
224,525.9,66.8,25.28,5.2
225,526.1,64.1,24.6,4.8
226,1136.1,56.1,24.62,4.3
227,642.6,63.0,24.56,4.0
228,627.8,66.2,24.57,4.2
229,627.3,67.8,24.54,3.6
230,542.5,68.0,24.55,4.6
