,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,0.0,48.2,0.0,0.0
1,0.0,52.7,0.0,0.8
2,0.0,47.2,0.0,1.6
3,0.0,54.8,0.0,2.5
4,0.0,60.0,0.0,2.3
5,0.0,59.4,0.0,0.9
6,0.0,77.0,0.0,6.6
7,0.0,79.1,0.0,0.0
8,0.0,91.7,0.0,0.0
9,0.0,109.6,0.0,0.0
10,0.0,138.6,0.0,1.5
11,0.0,86.2,0.0,5.3
12,0.0,57.8,0.0,1.3
13,0.0,106.7,0.0,0.0
14,0.0,47.7,0.0,0.0
15,0.0,54.7,0.0,0.0
16,0.0,57.1,0.0,2.2
17,0.0,67.6,0.0,1.5
18,0.0,65.9,0.0,3.0
19,0.0,59.4,0.0,3.6
20,0.0,60.7,0.0,2.6
21,0.0,67.2,0.0,0.6
22,0.0,63.0,0.0,0.0
23,0.0,71.1,0.0,0.0
24,0.0,62.3,0.0,0.0
25,0.0,66.2,0.0,0.0
26,0.0,63.6,0.0,0.0
27,0.0,63.1,0.0,0.0
28,0.0,62.2,0.0,0.0
29,0.0,67.2,0.0,0.1
30,0.0,86.2,0.0,0.2
31,0.0,67.1,0.0,0.0
32,0.0,62.9,0.0,0.0
33,0.0,69.0,0.0,0.0
34,0.0,63.5,0.0,0.0
35,0.0,58.9,0.0,0.0
36,0.0,63.0,0.0,0.1
37,0.0,64.5,0.0,0.0
38,0.0,79.3,0.0,0.0
39,500.4,62.8,17.09,0.0
40,1403.3,195.3,32.18,1.9
41,832.9,218.0,47.05,2.5
42,802.9,226.9,46.03,6.1
43,1366.7,244.1,33.38,10.7
44,1300.7,279.9,33.19,11.9
45,1177.2,258.9,33.0,14.4
46,1198.8,273.3,31.86,5.7
47,1196.7,309.7,31.49,1.5
48,543.1,413.3,30.74,4.9
49,1187.2,387.5,29.47,7.3
50,593.5,420.9,29.1,0.7
51,1190.8,486.1,29.71,0.7
52,1440.6,553.9,30.43,0.4
53,563.8,560.9,32.06,0.2
54,1206.0,527.6,32.89,0.2
55,565.9,532.1,25.79,0.1
56,1229.8,478.0,21.23,0.2
57,486.1,442.1,21.14,0.2
58,1221.3,444.4,21.08,0.8
59,483.1,401.4,21.01,0.2
60,9.9,326.1,8.34,0.2
61,0.0,348.2,1.48,0.7
62,0.0,278.9,0.01,1.8
63,1203.4,344.8,21.76,0.8
64,591.2,164.0,26.04,0.2
65,1219.4,171.7,21.62,0.3
66,10.2,77.5,8.55,0.4
67,0.0,69.5,0.0,0.8
68,0.0,81.5,0.0,0.9
69,0.0,59.8,0.0,0.2
70,0.0,49.0,0.0,0.1
71,0.0,46.8,0.0,0.0
72,0.0,55.2,0.0,0.0
73,0.0,57.8,0.0,0.0
74,0.0,52.9,0.0,0.0
75,0.0,50.5,0.0,0.0
76,0.0,56.2,0.0,0.0
77,0.0,47.3,0.0,0.0
78,0.0,50.5,0.0,0.2
79,0.0,45.9,0.0,0.0
80,9.9,114.2,8.22,0.1
81,547.5,202.0,23.99,0.3
82,1263.7,133.9,24.93,3.9
83,1236.9,239.3,24.88,0.8
84,1234.3,197.5,24.76,0.9
85,487.2,131.5,23.94,0.7
86,487.5,135.3,24.49,1.0
87,535.6,72.6,25.08,3.4
88,492.3,53.7,27.19,2.1
89,495.2,54.3,51.48,2.1
90,502.1,66.1,25.22,0.8
91,1082.6,53.8,21.82,0.0
92,1016.7,58.5,21.6,0.0
93,1013.3,48.5,21.44,0.1
94,11.6,61.6,24.89,0.1
95,1230.5,85.6,25.87,0.1
96,11.9,134.9,26.02,0.1
97,1310.1,209.7,25.85,0.1
98,1265.8,251.1,24.94,0.1
99,1265.5,130.3,24.98,0.1
100,484.1,244.7,20.52,0.1
101,10.1,52.6,9.98,0.1
102,10.3,99.3,9.2,3.5
103,10.1,47.5,8.22,0.0
104,10.0,133.8,7.98,0.1
105,9.8,134.1,8.15,0.2
106,9.8,158.1,8.38,2.8
107,9.8,182.1,8.42,5.0
108,10.0,163.0,8.29,5.1
109,0.0,120.5,1.6,4.8
110,0.0,58.9,0.01,0.5
111,0.0,48.4,0.0,0.0
112,0.0,45.4,0.0,0.0
113,0.0,46.8,0.0,0.1
114,0.0,45.6,0.0,0.0
115,0.0,45.4,0.0,0.0
116,0.0,49.5,0.0,0.1
117,0.0,45.3,0.0,0.0
118,0.0,46.9,0.0,0.0
119,0.0,50.3,0.0,0.0
120,0.0,55.9,0.0,0.2
121,0.0,59.5,0.0,0.0
122,0.0,53.8,0.0,0.8
123,0.0,47.2,0.0,0.4
124,0.0,48.9,0.0,0.1
125,0.0,61.5,0.0,0.1
126,0.0,49.2,0.0,0.3
127,0.0,45.4,0.0,0.2
128,0.0,45.5,0.0,0.0
129,0.0,83.9,1.51,0.2
130,9.9,137.5,8.01,3.8
131,9.9,121.5,8.0,5.2
132,9.9,178.8,7.98,5.2
133,0.0,167.4,1.57,4.2
134,9.9,103.7,7.97,2.4
135,9.9,109.6,7.99,0.3
136,10.0,105.2,8.31,0.4
137,10.0,99.3,8.26,1.5
138,0.0,69.7,0.0,0.1
139,0.0,48.3,0.0,0.0
140,0.0,48.8,0.0,0.0
141,0.0,45.5,0.0,0.0
142,0.0,53.3,0.0,0.0
143,0.0,45.7,0.0,16.8
144,0.0,52.9,0.0,19.3
145,0.0,46.2,0.0,18.6
146,0.0,52.3,0.0,18.3
147,0.0,46.2,0.0,16.3
148,0.0,47.6,0.0,17.4
149,0.0,45.6,0.0,22.5
150,10.0,57.1,8.57,20.9
151,470.4,58.8,19.74,25.3
152,495.4,112.2,20.57,38.7
153,492.1,166.2,21.78,50.0
154,477.8,158.5,21.72,40.9
155,490.5,162.0,21.99,46.0
156,473.8,138.3,22.22,61.6
157,543.2,155.5,21.69,58.3
158,489.7,177.9,21.71,48.5
159,1028.8,376.5,28.38,250.1
160,1196.2,368.2,31.74,6.7
161,551.7,351.8,32.41,297.5
162,1268.6,357.0,31.76,203.1
163,1249.9,328.7,29.99,88.0
164,1197.1,332.2,29.85,59.2
165,1245.3,342.5,29.47,76.8
166,1240.5,304.7,28.68,80.0
167,1188.5,223.3,27.47,188.3
168,1241.0,175.2,26.59,210.7
169,1250.9,194.2,26.4,219.0
170,1187.9,245.2,26.57,220.4
171,1205.3,223.0,27.18,282.3
172,479.5,259.3,28.09,357.7
173,492.6,313.7,29.27,348.9
174,1190.5,265.3,29.52,341.0
175,541.1,273.3,25.86,766.3
176,585.0,281.1,25.02,252.6
177,489.1,277.2,24.95,241.6
178,491.1,282.2,24.92,178.2
179,1247.4,300.1,24.93,195.1
180,1246.8,290.8,24.81,353.6
181,1246.0,253.3,24.79,357.7
182,1181.2,305.6,24.66,361.5
183,545.0,296.8,29.24,262.8
184,808.5,344.6,31.27,288.2
185,1256.8,306.6,34.92,398.8
186,1493.4,277.6,31.98,340.9
187,1213.9,290.5,31.27,169.3
188,1210.9,306.9,31.07,154.4
189,1203.5,319.1,30.73,173.4
190,1012.0,408.9,26.74,184.4
191,533.1,444.4,25.5,89.5
192,1037.8,487.7,24.77,61.2
193,1021.9,494.1,24.74,30.1
194,1023.2,500.0,24.77,28.7
195,1041.4,469.9,24.83,27.7
196,475.3,489.6,25.72,28.0
197,488.8,388.2,28.18,57.7
198,1396.7,416.1,29.59,27.8
199,583.8,379.6,27.09,26.1
200,1034.4,214.3,24.68,24.7
201,531.6,236.5,24.74,32.5
202,564.0,267.1,24.79,59.7
203,523.8,226.0,24.45,78.6
204,564.4,124.9,23.84,82.8
205,1447.6,159.4,22.89,54.2
206,1147.9,363.9,22.89,47.1
207,564.6,146.5,22.93,23.8
208,532.2,151.3,24.77,24.1
209,1058.8,102.4,26.25,23.0
210,487.4,154.0,22.49,22.4
211,486.3,73.0,21.94,23.1
212,485.5,76.7,22.34,24.2
213,1161.5,144.3,22.26,30.5
214,1152.2,151.3,22.4,47.1
215,1277.7,215.2,23.4,58.4
216,1450.0,224.1,24.14,154.5
217,1360.8,121.5,25.33,229.6
218,549.7,338.9,26.13,218.0
219,1245.5,380.1,27.74,272.5
220,581.0,325.3,30.54,422.2
221,678.3,351.7,31.39,291.1
222,498.8,416.7,32.17,164.1
223,1118.3,375.9,29.56,220.9
224,557.5,343.5,26.27,148.6
225,487.4,261.7,26.09,120.0
226,1048.3,284.3,26.1,168.2
227,552.7,305.7,26.2,256.5
228,1290.3,302.0,26.12,273.2
229,551.0,280.7,25.96,228.1
230,551.0,273.4,25.96,155.0
231,0.0,265.8,30.42,260.2
232,731.9,511.6,55.39,328.5
233,824.4,445.8,54.09,138.6
234,811.2,417.5,34.41,150.7
235,547.5,367.3,31.14,146.5
236,841.8,282.4,30.9,141.6
237,663.3,257.0,30.04,149.7
238,1240.3,365.1,27.36,184.0
239,482.9,365.9,26.04,198.3
240,1353.8,353.1,25.96,201.4
241,1040.7,341.9,25.96,212.1
242,543.8,377.8,25.98,344.6
243,1042.4,343.6,26.0,313.0
244,476.1,349.6,27.16,287.7
245,543.7,259.1,30.28,251.2
246,545.5,260.7,30.58,202.7
247,1208.9,264.7,29.6,145.0
248,601.1,327.9,26.3,81.1
249,545.7,341.0,25.96,77.9
250,1180.5,374.0,24.68,71.6
251,1178.6,455.3,24.06,11.2
252,1235.2,404.0,21.84,8.3
253,1204.0,456.6,21.33,8.1
254,1203.3,459.8,21.32,7.9
255,1250.6,350.2,22.08,7.4
256,494.8,278.8,29.04,7.8
257,693.8,297.1,29.46,7.4
258,1194.0,278.1,24.03,7.5
259,1193.1,419.5,22.13,6.9
260,1191.5,471.0,22.06,6.8
261,1165.3,480.7,21.78,6.7
262,483.8,463.1,20.5,0.1
263,9.9,112.8,8.26,0.1
264,9.9,60.9,5.75,0.1
265,0.0,64.0,1.48,0.2
266,0.0,63.7,0.0,0.3
267,0.0,61.5,1.48,0.2
268,10.0,52.6,6.77,0.2
269,10.1,101.0,8.28,0.3
270,10.2,60.1,8.67,0.4
271,10.2,83.6,8.68,0.6
272,0.0,61.8,0.0,0.3
273,0.0,66.2,0.0,0.0
274,0.0,52.6,0.0,0.1
275,0.0,57.4,0.0,0.1
276,0.0,53.7,0.0,0.0
277,0.0,46.4,0.0,0.2
278,0.0,45.8,0.0,0.0
279,0.0,47.1,0.0,0.0
280,558.9,61.2,1.63,0.0
281,561.0,84.5,10.76,0.0
282,559.3,91.8,8.77,0.0
283,557.6,69.8,4.5,10.2
284,555.8,59.3,5.9,2.9
285,553.1,45.8,3.58,0.0
286,551.0,45.7,3.53,0.0
287,550.0,71.8,1.67,0.0
288,549.6,70.3,1.7,0.0
289,10.1,69.3,8.51,0.0
290,10.1,69.3,8.71,0.0
291,1202.3,70.1,9.45,0.0
292,492.6,72.3,21.23,9.6
293,570.6,152.5,23.81,42.4
294,566.3,175.8,28.26,180.4
295,561.6,173.0,26.93,193.5
296,1367.1,178.9,25.35,255.2
297,1180.9,108.8,24.8,146.3
298,1235.0,111.6,25.01,160.4
299,1200.2,121.9,25.09,168.1
300,1172.3,151.6,24.77,148.2
301,1215.7,123.9,23.92,97.9
302,1225.4,167.2,24.35,125.0
303,1026.6,330.2,29.37,176.9
304,572.4,407.5,34.73,193.1
305,1365.6,464.7,64.37,299.6
306,556.6,347.9,33.62,179.5
307,628.2,321.6,31.23,126.1
308,570.9,325.1,31.18,107.9
309,625.8,392.4,31.11,182.6
310,1195.2,444.3,30.74,201.0
311,497.9,460.9,30.63,201.1
312,1189.3,539.6,30.09,180.8
313,497.1,553.1,29.96,155.3
314,1187.7,558.5,30.15,131.2
315,697.2,533.4,30.59,133.7
316,697.9,499.2,31.13,164.3
317,699.0,477.6,31.51,189.6
318,548.4,485.2,31.58,193.8
319,544.9,435.6,26.71,163.1
320,1474.7,339.8,25.26,141.1
321,535.4,361.3,25.21,149.5
322,1260.0,293.0,25.15,145.1
323,1281.2,275.2,25.08,147.0
324,1278.7,265.3,25.04,148.4
325,1276.9,240.0,25.0,146.1
326,1040.3,241.1,24.97,144.9
327,1054.0,359.6,28.05,231.2
328,520.3,314.7,32.07,286.3
329,1269.0,513.9,64.29,227.1
330,816.1,488.5,32.5,215.4
331,552.0,357.0,32.32,270.9
332,623.4,534.3,31.53,225.9
333,640.1,520.1,31.42,231.9
