,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,586.1,317.2,33.49,340.1
1,559.9,315.7,33.32,363.8
2,532.7,322.3,32.85,374.8
3,561.9,333.7,32.7,379.3
4,536.0,322.5,32.69,380.3
5,537.0,255.1,33.06,386.0
6,519.3,334.8,32.21,301.6
7,0.0,30.3,1.55,57.8
8,0.0,15.3,1.45,41.3
9,0.0,10.9,1.51,41.8
10,0.0,11.1,1.52,45.0
11,0.0,10.8,1.52,46.1
12,0.0,11.5,1.52,44.0
13,0.0,11.1,1.38,38.8
14,0.0,12.3,1.52,41.4
15,1633.7,31.2,33.17,163.5
16,624.1,97.0,36.47,274.6
17,629.5,92.8,36.79,223.4
18,630.6,95.9,36.86,230.1
19,639.0,95.5,36.79,225.6
20,1504.1,94.3,36.7,273.3
21,580.1,121.7,34.92,245.6
22,632.1,130.6,34.74,301.1
23,1501.1,174.7,34.57,329.0
24,568.2,200.4,34.33,343.5
25,520.6,206.3,34.22,343.2
26,589.1,179.3,34.18,344.4
27,570.1,170.3,34.22,344.0
28,1328.5,187.6,34.34,334.4
29,629.0,92.8,34.42,295.5
30,1299.1,103.1,34.38,308.6
31,1278.2,21.3,26.01,57.5
32,1181.2,19.7,25.59,41.2
33,532.4,19.9,26.11,42.2
34,1291.7,18.6,26.16,45.2
35,1234.6,17.6,26.17,46.3
36,1262.2,24.4,26.17,44.9
37,1226.6,19.6,26.17,39.3
38,533.7,19.1,26.18,42.3
39,579.3,51.6,33.31,184.9
40,558.0,125.8,34.98,255.7
41,606.1,122.5,35.31,237.0
42,1466.7,114.1,35.31,237.5
43,1448.2,130.4,35.2,249.8
44,1578.9,120.4,35.1,281.2
45,1428.9,155.7,34.23,279.7
46,1326.5,150.7,34.02,290.7
47,1434.9,231.4,33.84,295.9
48,1407.7,245.0,32.74,314.2
49,1405.1,249.5,32.68,323.2
50,1403.6,255.8,32.52,310.9
51,1403.5,248.5,32.64,326.3
52,1405.2,232.0,32.68,315.2
53,1539.7,176.8,33.8,292.5
54,1442.9,199.7,34.03,258.2
55,469.1,48.5,28.52,80.5
56,1223.3,20.3,25.69,45.8
57,476.5,19.0,25.71,45.2
58,1232.1,19.2,25.74,47.8
59,1233.1,19.9,25.76,49.5
60,1294.6,19.8,25.78,46.8
61,1160.5,19.7,24.48,41.5
62,1233.5,20.4,25.79,43.9
63,1433.1,85.3,32.09,143.1
64,535.8,111.0,34.96,237.5
65,607.6,106.5,35.26,222.9
66,594.6,104.9,35.24,222.0
67,1582.4,108.5,35.12,248.5
68,574.9,123.2,35.01,226.0
69,600.2,115.5,33.92,263.1
70,522.6,167.2,33.71,265.6
71,525.4,262.2,33.4,285.2
72,523.8,295.7,32.29,259.5
73,475.1,307.3,31.45,258.9
74,474.5,321.1,31.42,262.2
75,474.5,296.8,31.41,260.1
76,526.5,272.8,32.5,263.3
77,519.0,196.6,33.34,299.2
78,1383.9,150.6,33.71,260.6
79,1241.2,83.0,27.02,58.5
80,1224.0,21.5,26.34,41.0
81,1292.5,18.4,26.37,41.6
82,1294.6,19.1,26.41,44.5
83,538.5,20.2,26.45,45.7
84,1235.3,19.1,26.46,43.8
85,1247.9,19.1,26.29,38.9
86,1282.7,19.5,26.49,41.5
87,560.6,58.6,33.94,172.8
88,548.9,122.6,34.13,242.0
89,589.0,99.5,35.28,235.0
90,579.1,98.7,34.34,241.2
91,487.6,98.2,34.21,255.2
92,575.0,101.2,34.1,287.4
93,600.2,95.4,35.74,302.3
94,530.3,94.7,35.52,322.7
95,1500.2,140.9,34.13,331.8
96,537.1,193.5,33.4,349.6
97,561.8,210.7,32.81,357.7
98,561.2,232.5,32.45,327.5
99,535.8,182.9,32.92,363.8
100,548.2,117.5,33.93,356.7
101,550.4,98.6,35.26,343.6
102,548.8,100.1,35.49,304.1
103,480.6,52.9,28.81,114.6
104,1209.1,20.5,22.02,48.3
105,479.7,39.7,22.06,46.4
106,483.2,53.6,22.1,47.0
107,483.9,39.8,22.13,50.7
108,481.9,31.0,18.53,49.2
109,621.7,14.7,1.45,43.0
110,10.2,31.9,9.33,46.4
111,548.5,64.8,31.7,143.2
112,598.0,101.5,35.97,254.4
113,595.6,100.8,36.21,243.5
114,553.7,99.4,36.17,272.8
115,576.4,96.9,36.02,256.2
116,548.6,100.1,35.91,261.4
117,545.9,112.4,34.42,260.0
118,542.6,115.4,34.21,281.1
119,611.9,151.0,34.03,298.5
120,1545.7,157.1,33.9,312.2
121,1542.5,180.1,33.83,322.2
122,570.5,202.1,33.79,331.3
123,1546.0,179.4,33.79,329.0
124,608.4,117.6,33.83,318.7
125,1457.7,113.2,33.97,275.4
126,1559.0,106.3,34.19,264.8
127,491.9,36.5,28.61,64.2
128,548.0,15.7,26.08,44.0
129,1279.4,15.6,26.1,44.6
130,1280.9,16.1,26.13,48.9
131,1281.6,16.3,26.15,49.2
132,1281.5,16.1,26.15,47.4
133,1281.8,15.7,26.15,41.4
134,1281.5,16.7,26.15,44.1
135,601.5,26.7,33.88,156.6
136,628.5,103.4,35.57,243.0
137,767.2,103.6,35.84,227.5
138,632.6,100.1,35.81,227.5
139,539.0,106.8,35.68,263.5
140,628.6,115.5,35.58,272.2
141,600.4,101.7,33.62,258.3
142,577.7,103.8,33.46,305.8
143,574.9,124.4,33.29,327.9
144,528.4,142.9,33.18,342.9
145,608.7,114.0,33.09,354.0
146,651.8,131.3,33.05,355.4
147,517.4,141.2,33.03,359.1
148,11.7,138.4,33.04,358.9
149,11.6,143.4,33.09,339.5
150,654.6,114.7,33.19,303.8
151,471.3,72.0,25.39,62.6
152,531.2,13.6,24.62,42.4
153,560.8,14.3,24.69,43.1
154,561.1,14.1,24.7,45.6
155,561.3,14.2,24.71,46.9
156,479.9,14.7,24.71,45.7
157,10.0,13.3,9.12,40.0
158,532.8,13.6,24.7,42.7
159,524.4,26.4,32.32,104.0
160,622.8,93.9,33.57,258.7
161,584.4,93.5,33.85,238.8
162,585.3,91.1,33.9,261.5
163,584.3,91.3,33.84,237.7
164,626.4,103.0,33.76,267.9
165,624.1,139.0,34.61,252.9
166,615.9,151.6,34.45,307.7
167,612.9,123.9,34.28,319.7
168,615.8,151.9,34.15,329.5
169,12.3,141.3,34.07,322.6
170,11.6,107.2,34.03,340.0
171,608.2,171.0,34.01,349.6
172,567.2,114.6,34.02,345.4
173,12.0,108.8,34.07,333.5
174,1522.3,145.3,33.76,294.3
175,471.4,36.8,24.23,4.8
176,0.0,10.6,0.01,0.0
177,9.9,12.5,2.41,1.9
178,9.9,15.7,2.41,4.3
179,614.7,11.4,2.41,0.0
180,9.9,10.8,2.41,0.1
181,614.8,15.0,2.41,0.0
182,614.8,16.0,2.41,0.0
183,527.5,31.1,30.66,57.6
184,534.5,115.6,34.9,251.7
185,607.5,93.2,35.2,198.1
186,624.3,101.6,35.29,193.7
187,539.8,92.1,35.24,193.1
188,648.2,95.3,35.14,212.8
189,537.3,167.4,34.58,254.5
190,485.7,235.4,34.38,256.9
191,586.6,272.0,33.81,276.1
192,508.2,300.8,33.68,285.8
193,567.8,290.8,33.63,285.1
194,498.8,313.5,33.61,282.9
195,535.0,274.1,33.62,268.1
196,528.5,213.9,33.92,259.3
197,554.3,194.7,34.21,249.5
198,535.0,198.8,34.48,184.9
199,491.8,78.3,30.03,35.3
200,1250.1,37.8,28.27,7.4
201,549.5,38.5,28.27,8.9
202,549.7,42.6,28.28,10.3
203,549.8,42.7,28.28,7.5
204,549.7,40.7,28.28,5.2
205,476.8,34.6,28.07,5.6
206,561.3,37.2,28.26,7.5
207,578.0,23.8,34.23,165.4
208,589.0,92.3,35.93,261.5
209,856.7,86.5,43.85,357.3
210,594.1,86.3,36.82,240.6
211,715.0,88.2,36.13,263.1
212,590.4,87.3,36.02,307.4
213,587.6,87.3,36.79,319.4
214,583.8,108.9,36.5,337.3
215,580.6,157.8,36.3,364.8
216,578.5,200.0,35.08,368.2
217,577.5,220.9,34.62,377.0
218,576.9,227.5,34.58,377.9
219,530.1,211.9,35.25,384.0
220,577.8,170.1,36.13,375.9
221,580.5,136.4,36.3,348.6
222,637.3,108.4,36.64,300.6
223,562.4,68.7,29.74,79.5
224,1196.5,23.4,28.14,44.8
225,581.6,33.2,28.14,46.1
226,581.7,26.4,28.14,47.8
227,581.7,26.9,28.14,49.5
228,476.7,22.0,28.13,49.2
229,581.4,11.9,27.39,41.7
230,1307.7,23.5,28.13,46.5
231,587.6,56.4,35.22,177.7
232,589.0,123.2,38.83,278.0
233,714.2,113.5,39.31,253.7
234,695.2,102.1,39.17,262.4
235,737.5,100.1,39.04,312.6
236,668.5,104.2,38.93,322.2
237,620.6,138.4,35.67,317.1
238,635.9,180.6,35.44,317.8
239,613.3,182.0,35.25,278.9
240,594.3,205.0,35.12,341.8
241,559.0,238.8,34.92,349.3
242,558.4,226.1,34.88,351.3
243,558.5,229.0,34.88,341.8
244,694.5,177.4,35.08,332.8
245,656.6,163.4,35.23,318.0
246,619.8,146.7,35.51,293.0
247,692.6,114.8,34.3,227.3
248,561.7,14.0,29.05,83.8
249,568.8,17.2,28.86,73.7
250,484.9,17.7,28.87,72.9
251,485.0,17.6,28.88,76.0
252,484.7,12.3,28.86,71.3
253,549.8,39.3,27.3,60.5
254,477.0,17.6,28.86,68.6
255,1654.4,60.9,34.37,220.9
256,579.9,103.8,35.83,282.1
257,701.8,97.1,36.12,260.7
258,714.6,99.4,36.09,265.2
259,1362.6,96.4,35.96,249.3
260,613.2,105.1,35.85,252.4
261,646.9,155.4,34.57,268.2
262,623.4,207.2,34.35,308.6
263,565.1,173.6,34.15,333.3
264,559.7,220.5,34.02,347.5
265,558.6,222.2,33.96,355.6
266,558.0,208.0,33.92,358.1
267,558.0,182.6,33.92,353.2
268,558.7,166.6,33.96,347.4
269,589.2,173.6,34.1,335.5
270,568.6,113.3,34.36,266.8
271,526.5,22.0,31.48,185.2
272,561.1,20.3,28.05,84.2
273,561.8,20.1,28.09,84.4
274,562.5,21.2,28.12,74.0
275,1284.4,21.0,28.13,70.5
276,1284.5,19.5,28.13,60.4
277,1278.6,17.4,27.05,46.1
278,550.0,18.2,28.01,44.6
279,528.2,34.0,33.12,125.3
280,560.0,98.9,34.66,293.0
281,578.1,100.8,34.94,246.9
282,578.1,97.3,34.94,246.6
283,619.1,102.1,34.83,252.0
284,604.8,97.0,34.73,259.4
285,614.5,120.7,34.52,302.8
286,598.2,164.2,34.3,307.0
287,607.4,183.8,34.12,310.9
288,605.2,232.3,33.99,329.3
289,591.8,264.6,33.93,346.5
290,586.4,225.6,33.89,348.1
291,603.4,225.0,33.89,347.0
292,549.5,186.7,33.95,332.1
293,594.8,109.8,34.1,318.5
294,556.2,99.1,34.37,274.8
295,1292.5,47.4,28.59,54.6
296,536.3,25.8,26.5,37.0
297,536.4,23.2,26.5,37.7
298,1234.3,27.8,26.52,40.4
299,1269.9,29.2,26.52,41.4
300,539.9,27.1,26.51,40.2
301,477.7,14.3,24.66,36.1
302,1250.5,14.4,26.51,38.7
303,528.0,36.6,32.94,115.7
304,610.5,136.2,34.98,246.2
305,555.1,133.8,36.09,215.0
306,566.9,125.2,35.22,209.8
307,1623.4,114.7,35.09,210.0
308,606.4,120.0,35.0,237.8
309,679.2,147.1,36.23,233.4
310,601.2,154.0,36.06,268.0
311,530.7,192.5,35.89,283.3
312,539.6,167.3,35.7,295.9
313,599.3,210.5,35.62,315.1
314,603.7,225.9,35.58,325.6
315,603.5,194.2,35.57,334.3
316,591.5,168.6,35.58,335.8
317,604.9,144.5,35.65,324.6
318,519.0,140.5,35.76,310.6
319,1249.7,86.5,29.76,160.1
320,468.3,34.9,28.54,87.2
321,560.5,32.0,28.61,82.8
322,1305.5,31.6,28.66,75.9
323,548.6,33.1,28.67,80.8
324,548.2,35.4,28.64,82.8
325,1273.7,35.9,28.61,86.9
326,469.0,71.7,28.58,107.3
327,616.5,80.0,36.02,267.2
328,671.5,129.4,36.15,268.2
329,607.4,115.7,36.43,239.4
330,540.3,119.5,36.53,217.9
331,539.4,118.6,36.48,215.1
332,538.1,137.8,36.38,225.2
333,636.8,131.2,36.05,247.2
334,670.4,156.4,35.88,235.5
335,613.6,182.1,35.71,265.9
336,539.8,215.2,35.57,281.0
337,632.8,240.8,35.34,287.7
338,546.8,252.6,34.39,290.7
339,558.7,258.4,34.31,291.7
340,546.4,251.0,34.37,291.1
341,1601.2,200.5,35.47,287.0
342,655.1,205.4,35.55,263.6
343,521.2,159.1,31.09,159.9
344,1418.2,13.0,29.21,116.9
345,1421.0,15.0,29.26,89.4
346,542.4,19.4,28.99,67.0
347,558.2,15.1,29.27,78.5
348,1424.3,21.8,29.33,98.5
349,1275.6,34.4,29.33,75.1
350,481.9,15.0,29.32,90.2
351,525.2,59.3,31.69,139.3
352,567.6,164.6,35.99,251.0
353,728.7,124.8,36.26,214.6
354,604.7,120.0,36.31,227.2
355,571.5,150.6,36.24,206.5
356,601.9,182.4,36.14,231.8
357,654.7,138.1,37.42,214.7
358,615.4,166.8,37.24,225.0
359,530.2,208.0,37.05,270.4
360,560.2,249.2,35.03,286.4
361,590.5,274.2,33.78,288.5
362,558.6,277.8,33.75,291.9
363,532.4,270.7,33.91,292.8
364,559.1,241.5,35.52,295.2
365,627.6,188.7,36.78,294.3
366,667.1,196.9,37.12,258.6
367,542.5,52.0,28.57,91.6
368,482.1,32.5,26.73,66.2
369,483.6,30.8,26.81,68.7
370,484.5,30.3,26.86,70.8
371,484.4,35.9,26.85,67.1
372,484.4,29.6,26.85,66.4
373,582.8,18.0,25.76,61.6
374,582.9,24.7,26.06,63.5
375,529.3,74.6,31.65,115.7
376,596.2,100.3,37.71,230.1
377,600.9,103.9,39.67,196.4
378,600.9,102.2,38.01,196.9
379,598.9,106.8,37.88,203.4
380,1599.0,102.7,37.77,227.3
381,615.6,98.0,36.68,244.2
382,1580.7,105.5,36.45,266.5
383,580.2,167.3,36.24,287.6
384,611.0,167.4,36.1,306.2
385,583.2,194.9,35.87,324.3
386,527.3,184.0,35.84,332.9
387,609.1,150.7,35.84,338.2
388,11.5,151.9,36.04,326.0
389,607.7,138.8,36.21,300.5
390,601.3,105.2,36.5,230.4
391,1262.7,15.5,29.5,67.7
392,1233.6,10.7,25.06,42.6
393,561.9,10.7,25.05,41.0
394,561.7,10.8,25.05,43.2
395,477.4,10.8,25.03,44.5
396,477.2,10.8,25.02,43.2
397,1234.7,12.9,24.12,38.0
398,476.7,13.0,25.0,39.0
399,557.9,39.4,35.29,124.5
400,559.5,126.6,37.1,238.9
401,564.7,115.2,41.19,226.7
402,600.4,115.3,37.87,226.0
403,620.6,122.2,37.41,231.6
404,1505.4,116.5,37.31,250.9
405,594.2,144.2,35.31,273.3
406,1513.1,207.4,34.6,278.1
407,526.9,146.4,34.39,298.1
408,584.9,235.4,34.27,309.5
409,592.5,231.3,34.2,319.8
410,515.7,244.0,34.04,322.5
411,583.4,243.9,34.04,321.1
412,525.2,211.9,34.25,313.4
413,566.9,159.8,34.41,300.9
414,592.2,139.3,34.7,254.0
415,485.9,57.4,29.5,71.4
416,551.3,14.6,26.08,39.9
417,550.9,14.3,26.06,42.7
418,550.3,14.7,26.04,45.6
419,477.8,15.0,26.02,46.3
420,549.7,14.6,26.01,45.8
421,1273.8,10.7,25.04,39.3
422,1273.6,14.7,25.99,40.8
423,561.6,20.8,29.68,85.9
424,1578.9,124.0,34.82,231.0
425,1536.3,117.6,35.13,217.9
426,614.6,122.3,35.17,216.7
427,1632.0,121.5,35.08,221.9
428,1530.0,140.9,34.98,244.2
429,547.9,135.5,33.67,256.0
430,544.2,176.6,33.44,271.3
431,575.9,214.3,33.11,286.0
432,573.8,233.5,32.99,298.8
433,537.7,265.5,32.93,307.4
434,537.1,248.9,32.9,310.9
435,537.3,235.5,32.91,316.3
436,587.3,227.2,32.96,309.6
437,601.1,231.6,33.12,300.5
438,531.4,142.7,33.54,253.5
439,1435.4,90.1,29.6,38.1
440,551.2,40.1,27.13,6.2
441,550.6,37.5,27.1,9.4
442,1295.6,38.4,27.08,6.4
443,1295.1,39.5,27.07,11.9
444,549.8,36.7,27.06,8.4
445,471.0,39.7,27.04,5.5
446,549.4,43.6,27.04,7.6
447,530.4,75.2,32.19,67.2
448,633.9,173.0,33.92,159.4
449,639.4,142.1,39.19,136.5
450,588.9,141.4,34.48,139.3
451,1719.0,146.5,34.16,138.4
452,1714.3,163.2,34.07,148.0
453,633.4,197.3,35.24,156.6
454,558.5,194.5,35.01,177.8
455,589.7,234.9,34.76,184.4
456,587.5,264.2,34.49,198.8
457,592.1,292.3,34.0,206.7
458,571.9,304.0,33.57,208.6
459,571.7,301.5,33.95,206.2
460,1482.4,260.6,34.43,201.0
461,11.7,255.6,34.59,195.2
462,629.8,235.6,35.04,160.8
463,1431.0,118.8,30.13,68.8
464,1431.6,71.7,28.72,13.2
465,476.8,51.0,28.71,9.5
466,562.1,49.4,28.69,10.5
467,476.3,53.2,28.69,12.3
468,476.3,54.9,28.68,9.7
469,476.1,55.6,28.67,6.6
470,560.5,101.6,28.87,4.3
471,618.9,119.1,34.76,81.0
472,607.4,215.6,35.2,157.6
473,637.9,194.6,35.49,148.7
474,1451.9,206.8,35.51,168.0
475,1667.6,217.0,35.4,162.6
476,682.6,215.7,35.31,158.0
477,602.7,260.7,36.42,202.5
478,543.1,329.1,35.24,199.9
479,524.9,369.3,34.43,204.7
480,1418.0,369.8,34.31,207.0
481,1404.4,393.3,34.24,207.6
482,608.9,390.2,34.19,207.1
483,1439.3,384.0,34.17,206.0
484,650.0,365.4,34.18,197.5
485,609.6,332.0,34.23,191.9
486,1419.0,397.0,34.34,191.2
487,484.1,208.1,30.27,134.5
488,1300.7,139.1,27.7,39.8
489,1305.6,88.0,26.7,34.1
490,1048.2,64.7,26.76,25.7
491,1308.8,63.5,26.77,26.9
492,1227.1,56.9,25.75,19.5
493,10.0,49.8,9.13,16.9
494,1156.4,54.1,23.87,17.6
495,548.0,108.8,28.23,34.0
496,535.8,228.8,34.75,242.2
497,640.7,157.4,34.99,208.7
