,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,674.7,38.5,29.86,48.6
1,672.6,43.9,29.76,52.1
2,670.8,43.1,29.68,54.6
3,668.8,44.4,29.59,59.1
4,667.6,42.6,29.54,60.1
5,667.3,42.3,29.53,65.6
6,667.5,43.9,29.53,62.0
7,667.5,37.9,29.1,51.3
8,473.1,8.9,13.89,6.5
9,473.9,10.9,13.91,6.6
10,475.0,11.8,16.11,7.1
11,476.0,10.5,16.19,7.8
12,477.1,10.9,14.0,5.7
13,477.4,11.8,14.01,5.3
14,477.7,18.4,16.24,7.2
15,478.0,28.5,16.28,6.7
16,478.3,36.6,14.04,4.1
17,479.5,38.0,14.08,3.9
18,526.4,37.9,21.64,6.3
19,484.2,37.3,15.41,5.4
20,483.3,37.5,15.38,4.4
21,482.3,36.4,14.16,3.6
22,481.2,37.2,14.13,3.6
23,479.1,37.8,10.49,3.2
24,10.0,37.5,8.38,3.0
25,10.0,35.0,8.35,3.0
26,9.9,39.8,8.32,3.0
27,9.9,39.2,8.31,3.0
28,9.9,39.5,8.31,3.0
29,9.9,40.9,8.31,3.0
30,9.7,41.0,8.32,3.0
31,474.2,38.0,8.35,2.3
32,0.0,13.3,0.0,1.9
33,0.0,16.4,0.0,1.9
34,477.6,16.2,8.4,1.9
35,478.9,17.8,8.43,2.0
36,479.7,11.8,8.44,2.0
37,480.0,11.5,8.45,2.0
38,10.1,25.2,8.66,2.5
39,494.1,28.7,20.5,21.2
40,482.5,46.8,20.55,21.5
41,554.4,42.1,26.0,20.9
42,554.3,42.5,26.28,23.2
43,604.1,43.6,26.12,21.6
44,552.1,43.3,26.07,22.9
45,551.0,44.2,26.02,23.0
46,560.0,44.2,25.92,23.2
47,557.2,41.7,25.79,26.0
48,543.0,46.6,24.91,29.2
49,595.9,44.8,21.92,31.1
50,594.3,47.4,21.87,31.7
51,593.7,41.8,21.84,33.1
52,593.4,42.6,21.83,32.7
53,593.7,48.2,21.85,31.3
54,595.3,48.1,21.9,29.6
55,568.0,44.3,23.71,27.1
56,464.4,22.6,21.27,18.6
57,485.0,15.4,21.28,16.2
58,604.1,16.0,21.34,15.9
59,466.4,15.9,21.36,17.6
60,565.0,19.1,22.27,19.1
61,466.8,13.7,21.38,17.1
62,528.9,14.4,21.39,17.3
63,491.2,35.2,23.34,20.2
64,793.4,65.6,31.81,35.0
65,798.1,91.3,32.0,34.7
66,915.9,88.8,59.29,57.4
67,801.7,88.4,32.14,57.9
68,800.5,86.8,32.09,54.1
69,798.5,86.4,32.01,54.2
70,795.2,74.5,31.88,55.5
71,1282.4,59.4,28.48,54.1
72,1245.4,60.5,26.48,54.5
73,675.9,60.9,24.7,55.4
