,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,504.1,378.2,28.85,43.3
1,493.0,350.5,28.91,1.1
2,491.9,377.4,28.84,46.1
3,471.6,343.1,28.84,26.6
4,565.5,347.1,28.82,66.9
5,471.3,347.3,28.82,53.7
6,478.7,383.1,28.83,45.3
7,493.2,346.4,28.87,60.3
8,0.0,162.5,0.0,0.0
9,0.0,168.3,0.0,0.0
10,0.0,165.8,0.0,0.0
11,0.0,161.5,0.0,0.0
12,0.0,167.3,0.0,0.0
13,0.0,199.2,0.0,0.0
14,0.0,171.5,0.0,0.0
15,0.0,165.5,0.0,0.0
16,564.2,249.9,28.35,0.0
17,399.1,298.2,29.33,1.0
18,1260.3,302.3,29.39,0.6
19,400.6,301.3,29.44,0.8
20,621.2,291.7,29.38,0.9
21,619.1,296.4,29.28,0.9
22,396.9,293.3,32.27,1.2
23,395.6,296.6,32.16,1.2
24,393.8,299.6,32.02,1.1
25,392.0,292.7,31.87,1.1
26,391.8,292.9,31.86,60.3
27,599.8,284.1,31.86,76.1
28,392.1,283.3,31.88,116.4
29,600.9,297.4,31.92,62.0
30,602.3,286.6,31.99,49.0
31,395.2,312.3,31.22,91.2
32,0.0,165.0,0.0,0.0
33,0.0,161.4,0.0,0.0
34,0.0,157.4,0.0,0.0
35,0.0,157.6,0.0,0.0
36,0.0,158.1,0.0,0.0
37,0.0,157.3,0.0,0.0
38,0.0,159.7,0.0,0.0
39,0.0,169.1,0.0,0.0
40,474.4,260.7,32.04,0.0
41,624.2,315.9,33.63,1.0
42,626.1,288.7,33.73,0.9
43,12.3,311.7,33.52,0.8
44,594.1,300.7,33.32,40.0
45,12.1,311.9,33.19,0.7
46,500.1,326.2,31.0,54.6
47,498.5,314.2,30.9,67.7
48,11.9,320.0,30.85,80.0
49,392.7,316.1,30.82,89.6
50,600.8,314.3,30.81,86.9
51,484.9,332.1,30.77,86.3
52,485.4,341.4,30.81,64.6
53,485.8,341.7,30.83,80.7
54,488.2,320.4,30.98,17.5
55,483.8,289.9,31.1,45.8
56,550.6,211.7,26.33,18.1
57,1433.4,178.4,23.6,0.0
58,1249.8,176.0,23.56,0.0
59,1251.7,191.8,23.59,0.0
60,1252.9,186.3,23.62,0.0
61,1436.9,178.8,23.66,0.0
62,10.2,193.6,9.24,0.0
63,1257.0,183.3,23.69,0.0
64,488.5,268.0,30.61,17.6
65,402.5,294.8,31.59,0.8
66,403.6,290.3,31.67,0.8
67,401.1,297.2,31.48,0.8
68,492.4,307.4,31.25,44.1
69,491.2,303.2,31.17,29.5
70,496.9,334.3,31.06,74.6
71,487.4,318.3,30.93,38.7
72,486.3,324.3,30.86,64.8
73,497.4,338.0,30.83,69.0
74,392.7,329.6,30.81,65.2
75,485.2,331.3,30.8,51.5
76,393.1,343.8,30.85,77.5
77,486.9,359.0,30.9,52.1
78,395.6,326.0,31.05,1.3
79,484.7,319.1,31.15,37.1
80,488.1,181.7,24.37,6.8
81,0.0,176.8,0.01,1.5
82,10.0,178.3,9.09,2.7
83,10.0,180.0,9.09,4.0
84,10.1,182.8,9.1,4.6
85,10.1,183.1,9.11,3.4
86,10.1,176.8,8.43,1.6
87,1167.3,204.7,9.3,0.0
88,479.5,279.7,31.47,0.1
89,403.2,314.5,31.69,0.9
90,12.4,310.9,35.09,1.0
91,401.6,309.8,31.56,0.8
92,398.9,323.8,31.36,1.0
93,396.6,320.1,31.18,1.2
94,516.7,320.7,31.02,0.6
95,394.0,364.0,30.93,0.7
96,1241.7,323.4,30.88,18.4
97,1239.4,309.1,30.82,44.3
98,1238.7,294.7,30.8,79.0
99,1238.6,308.1,30.8,45.8
100,1240.3,319.0,30.84,26.6
101,393.9,338.5,30.92,0.7
102,395.9,316.6,31.08,1.3
103,1551.0,293.9,31.18,1.0
104,488.4,197.0,22.25,9.1
105,0.0,173.1,1.43,1.1
106,0.0,167.9,1.43,0.0
107,0.0,172.3,1.43,0.0
108,0.0,170.1,1.43,0.0
109,0.0,168.8,1.43,0.0
110,0.0,166.3,0.0,0.0
111,0.0,170.8,1.43,0.0
112,566.7,222.0,25.73,0.0
113,402.5,282.1,26.77,5.7
114,1275.4,287.8,26.88,7.5
115,1267.3,282.2,26.71,22.4
116,1259.8,299.3,26.55,26.6
117,0.0,278.2,26.44,18.2
118,395.8,256.3,30.05,24.2
119,1246.1,265.0,29.97,51.8
120,393.3,280.5,29.86,77.1
121,1239.9,278.5,29.82,84.7
122,392.9,283.1,29.82,61.7
123,0.0,277.1,29.83,103.5
124,393.3,290.9,29.86,106.3
125,0.0,271.4,29.94,76.9
126,396.2,264.5,30.08,28.8
127,397.6,244.5,30.18,62.5
