,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,463.6,597.3,21.04,168.2
1,10.1,543.7,8.4,168.9
2,10.0,557.0,8.37,168.6
3,10.0,546.8,8.34,168.8
4,10.0,560.0,8.34,168.7
5,10.0,551.6,8.35,167.9
6,10.1,586.1,8.41,166.7
7,10.1,345.0,8.42,161.9
8,9.9,183.7,8.38,157.9
9,9.9,172.1,8.39,156.1
10,10.0,150.4,9.26,150.3
11,1203.9,128.7,21.7,149.2
12,1201.8,122.1,22.0,152.1
13,479.6,116.4,21.66,152.5
14,488.3,144.4,21.86,154.2
15,1274.2,427.0,24.63,181.3
16,570.6,566.3,27.46,201.2
17,1022.0,651.3,27.83,253.2
18,1313.1,628.4,27.78,251.2
19,570.8,694.6,27.41,242.3
20,1204.1,523.4,27.0,207.5
21,1266.2,531.4,26.09,194.6
22,1172.7,691.8,24.7,187.5
23,1199.6,586.7,22.36,162.0
24,1194.7,630.8,21.82,163.0
25,476.1,676.7,21.6,163.4
26,473.7,685.9,21.5,163.1
27,1143.6,618.3,22.4,160.7
28,1139.5,587.8,24.09,192.1
29,1181.5,547.4,25.95,252.0
30,558.8,575.8,26.79,295.2
31,549.1,279.2,26.91,298.4
32,486.4,85.0,26.28,288.3
33,552.8,84.5,26.9,278.2
34,624.9,98.6,27.23,277.8
35,1206.9,91.5,27.46,277.9
36,1312.8,81.8,27.31,282.0
37,557.0,74.1,27.18,272.0
38,557.9,98.1,27.97,306.4
39,1185.4,301.1,30.6,362.1
40,528.2,572.8,35.37,492.2
41,550.5,624.8,40.86,516.3
42,1244.7,635.2,63.21,516.1
43,1252.5,698.6,39.34,515.8
44,1237.8,703.3,36.32,515.5
45,1301.3,724.1,32.92,515.0
46,1191.4,705.6,31.06,469.4
47,606.8,699.6,29.38,449.9
48,543.3,722.2,28.96,387.9
49,551.2,732.1,28.59,378.4
50,1267.8,867.6,28.52,361.3
51,552.4,679.5,28.98,296.3
52,1180.8,719.4,31.05,264.9
53,1200.6,680.1,34.54,293.9
54,1275.4,653.4,36.31,286.2
55,570.6,280.7,32.64,263.0
56,1374.1,64.1,31.44,245.7
57,557.7,50.1,31.41,243.2
58,557.8,58.2,31.45,291.0
59,481.9,56.1,30.87,315.4
60,554.8,32.1,29.93,317.6
61,547.2,27.9,29.39,318.6
62,1215.7,61.8,29.98,315.4
63,570.4,410.5,33.09,319.9
64,800.9,730.7,37.03,283.1
65,912.2,716.2,68.61,292.5
66,893.7,712.2,48.35,292.5
67,618.4,749.8,37.44,289.7
68,557.7,742.0,31.84,261.2
69,1053.0,699.8,29.47,243.6
70,1139.3,714.8,28.56,242.5
71,1203.1,738.4,27.23,221.5
72,527.0,696.4,25.82,219.2
73,1030.3,706.8,25.11,215.0
74,1173.6,732.0,24.72,215.4
75,1174.2,702.7,24.73,215.6
76,1242.1,691.1,25.7,220.9
77,1044.8,638.2,29.09,244.6
78,1412.0,659.4,33.34,244.8
79,1051.5,422.2,29.38,256.2
80,1537.5,33.5,30.22,271.3
81,1195.4,31.0,31.27,305.8
82,484.7,69.9,31.77,332.9
83,472.7,37.1,31.18,389.2
84,572.2,26.5,30.27,435.7
85,601.9,67.2,29.69,372.5
86,488.1,51.4,30.16,335.4
87,1193.4,246.9,31.52,316.5
88,1211.5,627.7,34.44,315.1
89,833.8,640.7,62.84,292.7
90,1320.0,696.8,36.54,295.9
91,1245.7,700.3,35.02,280.3
92,589.5,767.3,34.06,279.8
93,1208.3,661.4,32.0,267.1
94,1361.6,589.2,30.64,237.6
95,1043.6,592.1,29.2,244.0
96,490.2,651.5,28.79,264.7
97,552.3,668.7,28.21,281.7
98,1356.8,685.5,28.06,280.7
99,1352.5,676.2,27.58,279.2
100,1355.5,752.6,27.86,286.0
101,1277.6,581.1,38.85,261.9
102,841.3,611.2,71.96,248.2
103,1207.2,469.5,33.36,288.2
104,1054.8,121.9,29.48,252.8
105,1255.8,81.5,28.99,242.1
106,1256.3,79.8,29.06,281.5
107,1255.5,108.3,29.04,284.1
108,543.0,186.0,28.79,280.7
109,1024.7,96.9,28.24,278.2
110,1036.7,103.1,27.82,272.6
111,1458.6,347.1,27.52,257.0
112,536.7,665.3,28.79,268.2
113,617.1,550.7,34.02,238.3
114,1057.7,562.4,31.14,237.7
115,1033.1,543.5,29.17,241.3
116,1028.6,653.3,28.95,253.2
117,1369.2,732.5,28.37,250.9
118,1267.8,573.4,26.04,197.7
119,479.1,614.8,23.4,181.5
120,478.2,594.9,23.19,160.1
121,1236.3,638.5,22.65,161.2
122,1200.1,643.2,22.47,162.6
123,477.7,606.1,22.65,163.2
124,478.6,540.9,23.38,166.9
125,581.1,604.2,26.8,207.2
126,1026.4,626.3,28.93,223.8
127,1372.7,193.6,28.92,271.6
128,541.2,97.4,28.1,222.8
129,1024.5,113.1,28.19,234.2
130,1372.4,84.7,28.82,293.4
131,1371.7,80.5,28.65,299.5
132,1162.7,188.7,28.12,306.9
133,1208.9,89.8,27.62,270.3
134,1271.1,186.6,27.6,211.4
135,1021.9,314.2,28.7,227.8
136,1053.0,582.8,29.47,257.2
137,540.6,673.2,32.83,234.9
138,1040.6,587.5,29.19,221.8
139,1142.7,572.4,28.65,218.1
140,1257.0,653.3,28.35,216.1
141,540.9,514.9,27.25,192.3
142,1175.6,612.0,24.88,187.9
143,1149.9,618.4,22.14,162.2
144,1196.6,637.2,21.82,163.9
145,1193.4,680.2,21.64,165.6
146,473.0,725.6,21.43,168.9
147,1145.0,608.7,22.11,169.2
148,1216.0,690.6,24.66,238.6
149,1282.6,495.9,27.06,314.9
150,1201.2,601.9,28.1,430.7
151,1176.6,338.5,28.32,419.1
152,1017.1,124.9,28.56,487.9
153,1021.6,121.5,29.07,486.3
154,1172.3,46.7,29.16,488.3
155,1192.6,46.9,29.38,475.7
156,1036.6,87.0,28.93,488.2
157,569.5,132.1,28.57,484.8
