,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,549.2,425.2,23.08,264.4
1,548.4,406.5,23.02,272.3
2,548.0,404.0,23.0,295.1
3,547.8,399.6,23.0,305.4
4,470.0,396.8,23.01,289.6
5,548.8,397.2,23.04,277.6
6,549.8,401.6,23.08,261.8
7,483.4,391.8,22.44,243.1
8,471.1,148.9,8.98,174.3
9,471.5,146.6,8.98,179.4
10,471.7,137.2,9.12,192.9
11,10.0,128.0,9.4,190.2
12,472.1,121.6,9.12,192.4
13,10.1,107.4,8.98,187.5
14,9.8,163.0,8.98,192.7
15,9.8,215.0,9.69,200.0
16,488.7,389.6,23.24,244.5
17,602.1,437.3,24.26,245.6
18,602.7,432.0,24.29,242.9
19,547.1,432.3,24.27,238.8
20,602.0,429.2,24.26,242.9
21,534.4,433.8,24.23,241.4
22,540.0,425.9,24.16,238.7
23,554.8,424.4,22.94,231.7
24,522.9,434.1,22.12,216.4
25,492.2,424.5,20.62,209.1
26,492.2,424.3,20.51,205.5
27,492.5,425.0,20.6,207.5
28,523.6,389.1,22.09,213.6
29,547.9,407.3,22.8,224.6
30,486.3,414.5,23.04,233.1
31,549.4,412.0,23.0,220.5
32,486.0,214.1,20.08,163.9
33,483.5,249.9,16.57,152.6
34,499.0,272.0,20.17,170.5
35,500.7,210.0,20.29,182.1
36,499.9,203.4,20.34,184.4
37,483.1,230.1,20.27,181.6
38,492.8,185.5,20.39,185.5
39,491.4,268.7,22.58,253.2
40,1188.9,384.2,29.47,269.6
41,586.6,433.2,33.57,272.6
42,1350.5,439.7,60.63,282.6
43,820.6,440.4,59.34,281.1
44,1362.1,441.4,32.9,277.6
45,1318.1,480.4,32.48,279.7
46,1354.6,490.4,30.61,280.5
47,1140.7,524.6,27.88,276.2
48,554.3,552.9,25.57,274.8
49,553.5,551.6,25.53,279.3
50,553.8,573.6,25.55,280.2
51,553.9,542.9,25.55,264.3
52,554.7,542.9,25.59,258.7
53,562.9,523.1,26.23,257.9
54,1362.4,462.6,31.07,275.9
55,1367.1,436.6,30.59,262.2
56,630.7,293.7,27.65,235.1
57,567.7,266.8,25.93,243.9
58,568.7,285.0,25.94,249.4
59,547.8,278.2,25.96,247.0
60,547.3,283.6,25.94,246.7
61,1181.1,302.5,25.4,252.6
62,616.9,275.7,24.77,260.8
63,501.6,333.2,26.58,274.2
64,1344.1,499.6,34.38,303.1
65,809.7,559.6,41.47,358.9
66,937.9,553.2,86.63,358.7
67,894.0,572.4,44.39,360.5
68,1343.5,574.2,39.66,365.8
69,653.9,553.5,37.09,323.2
70,1217.1,541.2,34.39,324.5
71,1530.6,500.1,33.22,313.9
72,1223.0,475.4,30.92,306.8
73,1184.8,488.9,30.86,299.7
74,1196.9,483.2,30.87,296.6
75,573.1,478.1,30.87,297.6
