,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,472.2,390.3,27.14,94.8
1,472.0,414.0,27.13,101.2
2,472.2,405.8,27.14,123.8
3,472.5,407.3,27.16,114.9
4,473.2,399.5,27.2,93.0
5,474.2,398.9,27.25,83.9
6,475.1,371.7,27.31,96.7
7,483.8,281.4,24.27,39.1
8,10.0,66.3,8.49,27.0
9,9.8,72.1,8.47,53.0
10,9.7,75.7,8.46,51.0
11,9.8,87.7,8.46,50.0
12,9.7,83.8,8.45,53.9
13,9.8,75.0,8.32,30.8
14,9.7,83.5,8.32,48.6
15,9.7,135.8,8.5,56.1
16,487.1,389.9,27.04,69.6
17,529.6,358.1,27.7,74.2
18,1080.5,353.2,27.71,103.2
19,1079.8,361.2,27.69,104.3
20,1078.0,367.2,27.64,101.2
21,1075.8,371.7,27.58,110.8
22,1271.6,393.1,27.52,106.2
23,1269.5,412.7,27.47,132.4
24,1165.7,479.1,25.77,135.7
25,470.3,484.3,25.21,117.1
26,1147.8,477.8,25.64,125.8
27,1182.1,457.2,26.44,116.6
28,1076.6,373.1,28.82,95.8
29,1081.8,346.0,28.96,82.8
30,1092.4,334.5,29.07,72.5
31,1087.7,157.3,29.12,85.5
32,9.9,69.7,9.27,22.6
33,10.1,65.8,8.93,21.3
34,10.1,68.5,8.92,25.2
35,10.1,73.4,8.91,26.4
36,10.2,69.1,8.91,24.9
37,9.8,76.1,8.9,21.8
38,9.8,79.9,8.68,22.7
39,9.8,126.9,9.27,31.8
40,1183.7,472.9,32.8,94.6
41,12.3,449.3,36.47,103.8
42,12.2,407.9,51.7,89.1
43,0.0,405.2,49.61,89.5
44,12.2,410.8,36.36,138.0
45,1289.5,424.6,36.26,152.2
46,1168.1,459.9,35.84,174.6
47,1192.2,503.2,33.83,177.7
48,1192.0,521.8,33.37,100.8
49,541.2,531.3,32.8,100.9
50,1183.6,548.5,32.67,100.9
51,592.6,555.2,33.03,101.0
52,1191.6,476.1,34.92,150.3
53,1446.1,417.7,36.13,88.8
54,603.5,436.5,338.1,88.4
55,574.6,322.5,36.95,84.8
56,563.3,80.3,26.65,63.8
57,481.8,96.8,22.66,68.0
58,487.5,101.8,22.62,68.5
59,479.9,106.0,22.57,71.6
60,485.9,97.4,22.54,67.4
61,10.0,102.6,8.84,56.2
62,0.0,110.2,1.59,78.3
63,486.4,148.8,22.58,79.6
64,1323.7,426.8,37.19,192.5
65,810.6,441.4,1322.77,134.9
66,828.9,439.1,1232.74,93.5
67,747.0,424.4,698.65,95.0
68,11.9,404.6,192.11,93.3
69,805.6,460.8,41.14,94.7
70,657.4,466.3,38.21,105.0
71,1295.4,473.5,36.5,104.5
72,568.5,533.4,35.82,104.5
73,568.7,525.6,35.84,104.5
74,569.1,510.8,35.93,104.6
75,570.4,487.3,36.14,104.6
76,644.5,481.7,703.18,92.1
77,11.9,432.0,2283.32,115.0
78,668.2,409.2,2925.17,94.3
79,570.2,349.5,40.81,96.7
80,612.8,116.6,28.58,77.4
81,1233.3,118.8,26.28,84.5
82,553.2,116.3,26.17,87.5
83,551.4,116.5,26.08,90.9
84,550.2,116.9,26.03,90.6
85,497.5,107.5,23.69,72.5
86,492.3,122.0,21.86,76.8
87,1278.6,126.8,26.46,98.3
88,558.5,458.7,35.06,186.5
89,1216.9,411.6,892.39,99.7
90,663.1,398.4,573.88,93.2
91,642.1,401.5,36.78,91.1
92,11.8,429.4,36.67,89.9
93,549.3,477.5,36.52,179.4
94,1213.5,552.2,35.52,125.4
95,1326.4,537.0,32.8,106.4
96,1241.2,488.8,31.97,201.4
97,494.8,504.0,31.93,201.1
98,588.5,500.1,31.94,210.7
99,1221.8,501.0,32.0,200.9
100,1279.3,501.2,32.59,180.3
101,1300.8,501.2,33.32,88.8
102,1397.0,428.0,35.72,88.5
103,559.6,315.5,34.33,93.0
104,543.2,111.8,26.09,62.4
105,9.9,92.5,8.77,56.6
106,9.9,98.4,8.74,61.0
107,9.9,108.1,8.72,59.6
108,9.8,107.4,8.71,55.2
109,9.8,107.0,8.63,50.0
110,0.0,97.5,1.68,63.3
111,10.1,122.9,8.7,71.9
112,571.6,454.7,30.26,139.4
113,1187.3,376.1,33.04,88.7
114,0.0,382.1,44.11,89.9
115,1184.2,374.9,33.12,89.2
116,1181.5,388.4,32.88,87.8
117,1177.5,400.5,32.77,88.6
118,1337.1,433.1,32.59,104.9
119,1265.2,493.1,32.41,167.9
120,1141.4,483.8,31.33,154.1
121,1141.5,495.4,31.33,165.0
122,1142.1,499.0,31.35,158.7
123,1224.5,458.2,31.68,196.3
124,1186.9,441.9,32.07,154.3
125,1265.0,427.3,33.26,127.9
126,1191.6,412.1,35.86,88.1
127,1160.3,306.8,33.33,84.6
128,482.0,66.5,22.26,36.9
129,9.9,81.7,8.85,30.2
130,9.9,78.1,8.81,30.8
131,477.0,87.4,8.79,31.2
132,10.1,89.7,8.72,31.2
133,9.8,101.3,8.51,34.5
134,0.0,91.6,1.65,34.3
