,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,565.8,392.0,31.3,125.5
1,564.7,420.3,31.11,125.1
2,564.1,416.0,31.07,124.2
3,541.5,413.2,31.06,123.0
4,577.1,415.6,31.07,121.0
5,578.0,420.1,31.25,119.4
6,544.0,389.0,31.31,118.9
7,0.0,196.6,1.74,65.4
8,0.0,115.3,1.67,61.2
9,0.0,97.0,1.75,59.7
10,0.0,88.1,1.75,60.8
11,0.0,82.4,1.75,62.4
12,0.0,94.6,1.74,61.1
13,0.0,78.1,1.58,59.4
14,0.0,85.9,1.74,58.2
15,1648.2,239.4,32.17,112.9
16,630.6,327.7,32.58,62.5
17,633.7,332.8,32.74,63.4
18,633.7,331.7,32.75,67.5
19,642.5,329.6,32.71,65.0
20,1512.7,324.4,32.63,66.1
21,583.7,337.6,31.06,68.2
22,581.2,356.6,30.93,84.7
23,578.8,353.2,30.8,69.8
24,577.0,367.0,30.71,78.2
25,576.3,348.6,30.67,80.9
26,576.1,357.0,30.66,90.4
27,576.5,352.1,30.68,90.9
28,577.5,331.8,30.73,83.3
29,579.4,345.2,30.83,76.0
30,581.9,314.3,30.96,75.0
31,1298.0,196.4,28.3,128.0
32,1199.2,158.2,27.84,124.4
33,1236.7,142.7,28.42,131.0
34,488.4,134.9,28.9,135.4
35,1253.6,136.2,28.91,138.1
36,1279.8,145.6,28.44,126.1
37,555.9,131.3,28.22,109.6
38,1319.5,214.0,29.01,95.5
39,585.3,245.7,31.15,77.9
40,587.4,300.8,31.56,67.1
41,589.3,314.1,31.66,64.3
42,1518.4,309.4,31.33,60.5
43,587.2,317.0,31.25,65.1
44,585.5,354.4,31.16,66.2
45,1435.3,339.5,30.9,69.4
46,1427.9,358.9,30.74,74.0
47,1421.2,367.5,30.59,79.3
48,1417.5,377.6,30.51,101.9
49,1415.7,362.2,30.48,111.0
50,1415.0,366.9,30.34,112.9
51,1415.7,363.0,30.48,115.4
52,1419.1,378.7,30.55,96.4
53,1427.0,355.0,30.72,74.0
54,1481.7,310.4,30.96,72.8
55,475.4,205.9,30.07,137.0
56,1236.8,140.8,28.26,129.2
57,539.2,113.3,27.94,123.1
58,575.3,110.3,27.86,125.3
59,1306.5,120.3,27.77,119.7
60,1300.7,116.1,27.75,115.1
61,1164.9,111.0,26.33,103.3
62,1237.4,158.7,27.72,111.6
63,1438.2,307.6,30.96,86.5
64,1523.2,325.5,31.09,71.0
65,1508.0,339.2,31.22,75.5
66,1580.1,352.6,31.18,72.0
67,1523.9,372.2,31.1,69.7
68,1572.6,360.7,31.04,69.2
69,1436.4,359.3,30.12,66.5
70,482.9,403.4,29.96,65.1
71,1423.0,390.2,29.47,65.7
72,1419.1,394.1,29.38,76.4
73,479.0,411.6,29.35,84.1
74,478.9,395.3,29.34,89.1
75,479.1,409.7,29.36,84.5
76,480.3,354.1,29.43,73.9
77,530.2,378.9,29.92,63.8
78,486.9,334.3,30.21,65.2
79,1260.0,214.3,28.96,113.7
80,1239.5,116.1,28.58,112.4
81,1285.4,113.8,28.88,92.7
82,1259.1,112.6,28.6,94.0
83,541.2,113.1,28.06,92.3
84,1240.1,132.4,28.04,93.4
85,1251.4,118.7,27.83,86.5
86,1285.9,164.5,28.25,89.5
87,534.6,204.3,30.21,58.9
88,551.8,318.5,30.33,59.5
89,590.1,314.6,31.26,61.3
90,553.2,312.1,30.41,60.5
91,488.6,319.7,30.32,59.5
92,550.0,321.5,30.23,58.5
93,1565.9,321.3,31.72,59.3
94,532.9,334.4,31.56,64.9
95,1508.8,341.5,31.41,93.1
96,540.7,337.1,31.12,106.6
97,566.1,335.0,30.6,109.2
98,565.8,316.8,30.28,109.1
99,540.6,318.1,30.74,110.6
100,553.7,309.1,31.36,94.5
101,556.7,300.0,31.53,66.9
102,555.6,305.1,31.77,62.9
103,487.3,179.6,30.83,113.8
104,1222.4,152.5,23.67,63.2
105,484.0,148.0,23.7,59.1
106,486.2,160.9,23.83,61.9
107,485.8,156.8,23.45,60.3
108,483.0,155.1,19.61,60.3
109,622.4,145.6,1.56,79.7
110,10.2,167.3,9.85,58.9
111,584.5,195.2,30.7,111.3
112,599.7,322.7,31.9,61.9
113,596.8,320.7,32.08,65.3
114,555.2,323.3,32.07,65.7
115,534.4,327.2,32.0,64.4
116,558.6,330.5,31.95,65.3
117,592.2,327.9,33.09,125.2
118,575.7,336.6,32.91,127.3
119,1633.8,333.0,32.66,130.3
120,525.0,340.1,31.72,134.9
121,1561.0,368.3,31.69,138.5
122,578.0,360.1,31.69,140.7
123,573.2,364.8,31.71,143.7
124,541.8,345.8,32.64,146.0
125,544.8,358.2,32.95,139.8
126,549.1,340.3,33.21,105.9
127,501.5,161.5,713.94,172.1
128,557.7,166.1,488.51,139.4
129,1299.5,138.8,29.3,146.1
130,1298.7,144.3,29.28,141.2
131,1297.1,151.7,29.25,145.0
132,1295.9,145.3,29.22,144.4
133,1295.5,135.6,29.21,121.9
134,1295.4,171.0,29.21,103.3
135,608.5,241.5,33.25,124.3
136,636.8,371.2,33.36,81.8
137,774.1,369.7,256.26,77.9
138,637.7,371.1,33.41,76.2
139,635.5,376.3,33.3,72.0
140,633.9,379.0,33.21,70.3
141,605.6,375.0,31.39,72.2
142,582.8,382.9,31.24,75.6
143,580.6,364.7,31.12,80.0
144,578.7,362.7,31.02,101.0
145,577.7,382.4,30.97,110.8
146,580.8,389.6,30.95,117.9
147,622.7,390.5,30.95,126.4
148,577.7,392.4,30.97,129.4
149,604.5,390.2,31.05,114.3
150,581.4,373.0,31.16,118.6
151,478.9,364.6,28.51,121.2
152,1256.9,156.2,27.84,92.6
153,1287.3,153.1,28.06,97.6
154,1288.1,148.9,28.08,98.5
155,536.7,160.4,27.97,96.0
156,1249.8,153.1,27.68,89.6
157,590.7,251.2,27.43,84.1
158,564.1,269.6,27.92,97.3
159,584.3,240.2,31.32,123.8
160,585.9,350.0,31.41,85.9
161,588.0,382.6,31.52,86.4
162,587.9,400.0,31.51,88.7
163,587.1,390.2,31.47,85.8
164,586.0,366.1,31.41,75.3
165,604.5,334.5,32.45,98.6
166,627.9,373.8,32.32,114.0
167,599.7,373.8,32.19,119.6
168,581.7,367.6,32.1,129.5
169,580.9,387.5,32.06,131.2
170,622.5,367.6,32.04,140.8
171,580.7,375.4,32.04,132.5
172,623.2,383.5,32.08,138.5
173,624.7,367.1,32.16,134.4
174,1543.3,331.3,32.27,141.7
175,479.1,255.4,27.56,100.1
176,1235.0,160.5,26.81,87.2
177,1259.7,180.7,26.86,88.4
178,500.5,185.7,26.87,89.8
179,565.9,207.7,26.84,91.4
180,499.5,175.5,26.81,92.1
181,1233.0,211.1,26.77,87.8
182,563.6,250.8,26.73,85.9
183,533.1,207.8,32.41,129.6
184,513.3,335.7,32.52,80.0
185,612.1,345.6,32.83,75.8
186,627.9,334.2,32.86,76.3
187,543.0,336.1,32.82,74.7
188,590.9,331.9,32.61,73.6
189,597.4,369.9,31.87,81.1
190,578.3,378.3,31.7,68.9
191,591.5,379.7,31.55,107.5
192,512.8,401.8,31.46,101.2
193,573.3,401.0,31.43,102.4
194,503.9,431.7,31.43,105.1
195,573.8,378.1,31.46,93.4
196,591.4,385.9,31.55,86.0
197,517.3,370.6,31.73,68.5
198,591.0,352.5,32.01,69.7
199,554.0,226.9,31.41,140.7
200,490.3,189.1,31.03,147.4
201,490.0,191.8,31.0,153.6
202,489.6,210.1,30.98,157.8
203,489.0,208.1,30.94,161.3
204,488.6,195.1,30.92,163.1
205,481.0,154.5,30.35,157.8
206,566.2,168.6,30.86,115.8
207,583.7,238.5,32.0,83.4
208,595.6,337.8,33.25,74.0
209,862.3,355.9,86.17,77.7
210,726.5,347.5,34.02,73.1
211,719.0,337.4,32.12,68.6
212,593.9,354.6,32.04,67.0
213,601.3,414.2,32.8,72.8
214,613.3,396.2,32.62,72.7
215,600.5,417.6,32.46,83.2
216,583.4,423.4,32.37,95.9
217,582.6,401.1,32.33,103.5
218,582.5,391.5,32.32,99.8
219,535.7,397.0,32.35,92.1
220,609.9,394.8,32.44,84.7
221,549.0,415.2,32.65,75.1
222,652.8,351.4,32.93,69.8
223,626.9,233.3,31.95,122.2
224,1213.1,213.4,30.57,130.7
225,588.7,201.9,30.52,135.0
226,587.8,193.4,30.47,154.0
227,586.9,211.8,30.43,161.1
228,480.6,236.1,30.39,152.4
229,585.7,142.3,30.02,120.7
230,486.7,194.6,30.65,113.5
231,591.5,227.2,32.82,87.1
232,593.9,388.7,35.82,78.9
233,556.9,363.4,36.47,80.7
234,699.3,359.5,36.05,77.6
235,742.8,344.5,34.77,75.5
236,674.1,356.5,34.71,74.2
237,626.7,369.7,33.34,101.0
238,642.6,371.2,33.16,103.9
239,620.4,399.9,33.01,114.9
240,601.7,387.8,32.92,113.6
241,566.5,383.6,32.75,124.8
242,566.5,403.0,32.75,123.2
243,567.0,386.6,32.78,125.6
244,719.2,374.8,33.02,123.1
245,741.1,362.7,33.22,108.8
246,631.9,356.9,292.89,109.2
247,706.6,243.8,1359.18,112.8
248,578.1,156.1,702.56,158.9
249,578.0,131.6,32.42,152.9
250,491.3,129.7,32.33,152.3
251,490.3,135.8,32.26,145.2
252,489.5,110.9,31.55,139.8
253,554.5,175.1,29.5,124.0
254,480.9,150.5,31.17,140.8
255,1667.9,296.9,33.31,114.6
256,585.1,364.7,33.47,95.4
257,707.6,370.5,1252.23,88.3
258,720.8,370.3,1356.14,90.7
259,1376.4,372.6,830.78,93.8
260,620.1,352.8,376.24,94.5
261,578.9,360.4,32.38,87.2
262,575.5,349.8,32.19,99.4
263,573.0,367.4,32.05,106.7
264,568.3,356.6,31.97,128.4
265,567.8,350.1,31.94,111.5
266,567.9,358.7,31.95,113.1
267,568.4,366.7,31.98,112.6
268,570.2,354.5,32.08,113.1
269,1667.2,350.0,32.27,113.2
270,582.1,348.2,1539.9,100.8
271,584.5,205.6,2317.88,114.0
272,583.4,79.0,1294.16,134.4
273,582.3,84.7,321.81,134.6
274,581.2,93.6,31.4,137.6
275,579.6,104.5,31.32,140.8
276,578.4,112.3,31.26,142.4
277,1289.6,105.1,30.15,141.5
278,576.9,127.8,31.17,158.7
279,1240.5,176.8,32.3,114.9
280,579.8,331.5,656.38,93.9
281,583.4,354.3,2292.44,99.4
282,583.2,333.6,2166.19,98.9
283,625.1,326.8,1506.07,92.1
284,585.8,332.7,832.5,90.6
285,586.9,353.8,32.29,88.5
286,576.4,418.7,32.11,83.4
287,615.0,413.9,31.97,89.5
288,613.3,400.3,31.89,123.5
289,616.6,388.2,31.86,133.6
290,612.8,391.3,31.86,131.5
291,613.4,349.0,31.89,120.2
292,577.9,365.3,31.98,94.9
293,618.9,358.1,32.18,85.1
294,567.7,330.2,1805.58,99.6
295,521.6,180.8,2953.75,149.3
296,493.5,159.5,2116.43,118.1
297,486.4,140.0,991.24,122.4
298,485.4,133.3,467.76,128.1
299,1285.7,145.9,29.68,130.7
300,545.7,146.2,29.62,134.4
301,482.2,114.6,28.06,116.0
302,1261.4,153.1,29.55,128.8
303,582.5,204.6,32.24,119.4
304,617.0,354.9,274.14,82.5
305,664.0,344.1,1571.15,87.1
306,663.1,360.9,1044.92,81.2
307,622.4,355.4,32.36,79.3
308,621.1,362.4,32.29,84.9
309,619.0,348.8,33.77,77.5
310,616.5,363.5,33.63,83.5
311,614.1,358.1,33.5,86.4
312,545.7,381.4,33.42,107.2
313,606.7,376.7,33.37,121.0
314,611.5,371.9,33.36,120.6
315,611.6,382.6,33.36,110.6
316,599.9,391.7,33.4,116.6
317,613.9,355.1,33.49,103.9
318,526.9,322.8,33.61,99.4
319,1270.7,198.1,31.94,134.1
320,476.1,141.7,30.85,118.1
321,569.6,134.5,30.92,117.5
322,1325.9,132.1,30.73,114.2
323,556.7,140.1,30.71,117.7
324,556.1,136.2,30.68,123.3
325,488.7,141.2,30.49,131.2
326,1261.9,196.2,29.94,124.3
327,625.5,283.8,33.83,89.1
328,626.6,327.1,33.89,69.7
329,586.9,334.8,34.02,70.1
330,586.9,332.4,34.02,66.7
331,563.7,334.2,33.96,71.2
332,562.6,335.2,33.9,65.9
333,605.5,345.6,33.65,92.4
334,676.3,379.7,33.5,94.2
335,619.4,372.8,33.37,97.2
336,545.6,381.4,33.28,116.3
337,640.2,385.5,33.1,120.9
338,553.6,389.6,32.23,123.6
339,566.1,386.4,32.18,123.0
340,554.2,385.4,32.26,124.5
341,1626.1,385.3,33.34,125.9
342,666.1,367.4,33.46,123.5
343,530.9,262.1,32.44,128.3
344,587.3,189.3,32.56,153.0
345,588.5,192.9,32.62,153.0
346,552.7,198.1,32.64,150.3
347,549.1,195.2,32.64,153.7
348,584.8,190.8,32.62,158.6
349,548.5,196.5,32.6,157.7
350,606.5,216.6,32.56,168.3
351,533.2,274.3,32.72,125.2
352,576.3,376.0,33.82,89.6
353,737.8,381.4,824.55,87.0
354,611.4,378.1,475.34,86.8
355,578.0,364.2,33.92,78.3
356,608.9,355.7,33.84,80.3
357,662.7,386.1,35.07,91.0
358,550.4,377.8,34.9,101.4
359,547.8,386.0,34.74,110.9
360,568.0,382.5,33.48,109.6
361,599.2,372.3,33.45,107.2
362,567.5,370.0,33.45,107.1
363,599.9,374.4,33.49,107.4
364,569.6,382.7,33.72,107.2
365,687.5,382.7,34.93,107.4
366,762.6,362.0,35.15,104.2
367,555.3,227.6,32.32,150.9
368,500.3,193.0,31.16,137.8
369,499.4,206.0,31.19,136.6
370,503.5,217.2,31.21,137.1
371,503.1,198.2,31.19,138.6
372,500.4,207.8,31.16,141.6
373,592.4,192.8,29.52,102.9
374,592.4,206.6,29.86,105.9
375,592.7,194.2,34.16,108.2
376,606.0,367.4,35.48,72.8
377,608.6,371.8,515.99,79.5
378,607.6,367.0,35.57,70.6
379,605.5,369.2,35.45,72.1
380,625.7,353.9,35.34,63.0
381,622.5,370.9,34.34,63.5
382,590.5,376.4,34.14,63.1
383,587.6,370.1,33.97,78.0
384,619.3,377.1,33.87,88.7
385,1597.5,370.6,33.82,96.2
386,751.3,370.1,33.82,97.4
387,546.5,379.1,33.84,92.2
388,11.7,369.9,33.94,88.1
389,619.0,354.6,34.14,71.9
390,612.8,363.1,34.43,65.5
391,1288.5,234.7,33.27,145.5
392,1258.1,149.7,28.24,99.7
393,573.1,157.7,28.24,102.7
394,572.8,166.5,28.23,103.8
395,1301.1,187.5,27.97,96.2
396,1249.4,168.9,27.88,96.9
397,1258.3,119.6,27.17,81.3
398,581.4,203.7,28.16,77.3
399,625.5,213.6,34.5,88.9
400,627.1,344.8,34.59,71.4
401,629.7,354.9,130.06,72.5
402,560.9,348.0,35.0,70.2
403,1647.7,357.2,34.55,68.4
404,567.8,367.9,34.45,73.9
405,579.2,366.7,32.54,90.5
406,575.8,362.3,32.35,95.3
407,532.9,399.1,32.2,106.8
408,591.9,368.3,32.1,109.0
409,599.9,400.0,32.06,108.8
410,522.6,381.1,31.93,107.6
411,591.6,398.2,31.96,107.0
412,533.1,378.3,32.18,105.7
413,575.6,383.5,32.34,100.6
414,580.0,360.7,32.59,89.9
415,493.3,252.2,732.17,127.1
416,503.1,220.9,815.08,125.0
417,1456.9,207.9,717.56,128.6
418,498.0,224.6,677.84,128.4
419,1455.3,214.1,344.75,127.0
420,497.4,216.1,31.21,124.9
421,1293.3,231.7,28.66,111.8
422,1292.6,226.8,29.15,119.5
423,1452.9,260.8,31.65,119.4
424,1602.5,377.9,416.55,82.6
425,1550.6,371.2,1608.98,90.3
426,618.2,370.9,907.29,86.1
427,1641.4,384.9,32.65,83.1
428,1538.5,375.3,32.56,82.6
429,586.6,356.2,31.21,76.6
430,583.4,344.1,31.05,71.8
431,580.5,350.3,30.89,82.0
432,578.9,352.9,30.8,92.8
433,542.8,355.0,30.77,111.8
434,542.5,351.4,30.75,103.2
435,542.8,350.2,30.77,103.7
436,579.5,322.8,30.84,84.5
437,582.5,326.0,31.0,95.7
438,587.0,337.7,31.24,77.3
439,1451.6,222.1,30.45,121.2
440,490.4,155.2,93.45,140.3
441,490.4,134.5,30.31,138.8
442,490.7,130.0,30.33,133.2
443,490.6,139.8,30.32,130.8
444,490.4,158.2,30.31,129.7
445,477.3,138.8,30.28,133.4
446,1449.2,150.1,30.27,133.5
447,537.4,199.4,31.36,100.2
448,591.0,348.1,31.45,77.2
449,593.1,337.1,959.07,84.0
450,592.0,352.5,458.68,79.0
451,593.8,367.7,31.41,74.8
452,552.5,371.7,31.32,73.2
453,1556.9,358.7,31.85,77.7
454,621.2,364.7,31.69,76.6
455,600.7,350.0,31.56,84.2
456,616.6,359.2,31.45,92.8
457,597.6,374.4,31.4,102.4
458,577.5,383.3,31.38,108.5
459,577.7,354.6,31.39,96.6
460,598.4,337.3,31.44,100.3
461,547.8,353.5,31.59,86.3
462,1551.0,321.6,31.81,71.6
463,1447.2,231.0,31.0,124.7
464,1447.1,179.7,30.86,115.2
465,524.0,180.0,30.87,97.9
466,489.2,173.3,30.88,100.9
467,578.6,160.0,30.88,97.5
468,545.9,168.6,30.88,96.9
469,1447.8,206.1,30.88,96.6
470,567.9,220.7,30.88,111.4
471,627.2,277.0,32.0,72.9
472,636.5,335.7,32.27,71.2
473,617.6,336.9,33.01,71.3
474,1460.1,340.1,32.29,69.7
475,578.8,349.0,31.98,70.1
476,577.4,338.2,31.9,67.1
477,1314.6,371.8,32.39,61.3
478,620.4,395.3,32.25,82.7
479,1433.6,406.3,32.11,91.9
480,1429.7,417.7,32.02,99.9
481,1416.4,407.7,31.79,102.8
482,614.3,424.8,31.57,101.5
483,526.8,397.8,31.57,101.7
484,656.8,399.4,31.6,101.2
485,616.4,389.5,31.86,101.1
486,1435.3,395.2,32.15,99.9
487,490.0,325.5,31.17,102.4
488,1288.4,309.6,29.27,116.6
489,1317.9,294.0,28.46,91.2
490,1057.5,256.5,28.5,88.6
491,1319.9,259.9,28.5,88.9
492,1237.1,273.0,27.41,76.6
493,10.1,326.7,9.8,49.0
494,1166.9,263.8,25.43,59.4
495,553.1,276.0,29.64,115.4
496,537.7,394.0,32.48,66.7
497,1456.4,387.8,32.62,61.3
498,1457.4,382.6,32.64,59.2
499,539.6,385.4,32.59,62.5
500,1451.7,387.8,32.51,59.7
501,575.7,369.3,31.97,82.8
502,573.4,383.1,31.85,103.2
503,590.0,389.4,31.58,112.5
504,551.7,396.1,31.49,113.2
505,542.4,395.5,30.5,113.4
506,542.1,386.6,30.48,114.2
507,542.1,402.6,30.48,116.8
508,542.5,390.3,31.23,118.8
509,690.1,397.1,31.51,121.0
510,12.9,365.4,31.62,121.9
511,478.0,278.5,30.2,126.2
512,552.8,260.6,29.58,116.7
513,554.1,259.3,29.86,116.3
514,475.8,249.3,30.15,118.5
515,555.4,262.8,30.16,120.2
516,555.4,238.2,30.17,118.9
517,1262.4,228.4,29.91,112.1
518,554.7,262.6,29.89,110.1
519,488.3,229.3,30.99,117.7
520,547.8,363.7,33.81,65.8
521,636.3,384.3,33.93,68.4
522,636.5,381.4,33.94,63.3
523,635.4,360.6,33.88,63.3
524,533.1,361.6,33.81,63.1
525,585.5,325.3,31.51,94.0
526,586.0,338.5,31.35,98.8
527,544.3,350.7,31.21,116.7
528,568.8,360.6,30.84,118.1
529,542.1,346.6,30.72,118.7
530,538.0,350.7,30.72,124.0
531,542.7,346.8,30.84,129.8
532,544.3,343.4,31.04,132.2
533,583.4,311.9,31.41,107.6
534,588.5,322.9,31.68,101.3
535,591.3,269.7,31.83,103.1
536,535.8,213.0,31.79,122.0
537,553.7,199.8,31.02,156.8
538,490.3,199.2,31.0,153.6
539,1449.1,224.5,30.97,152.5
540,1447.5,236.7,30.93,147.9
541,1445.7,225.5,30.84,132.5
542,488.3,226.9,30.66,131.8
543,587.6,288.0,31.63,107.6
544,584.1,333.3,73.75,83.2
545,1773.5,323.5,1901.22,90.9
546,1773.2,332.3,1872.1,90.3
547,587.6,346.5,1210.03,87.9
548,544.9,350.7,453.17,84.0
549,587.2,346.1,31.06,84.5
550,583.8,353.6,30.88,89.1
551,581.0,350.3,30.73,85.2
552,569.9,338.0,30.64,112.9
553,578.6,344.9,30.61,101.2
554,578.4,343.6,30.59,97.9
555,586.3,342.1,30.61,99.0
556,580.2,349.4,30.69,87.2
557,583.6,344.9,30.87,70.5
558,588.5,304.8,31.13,73.3
