,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,12.3,342.0,35.71,388.7
1,571.8,378.3,35.64,397.6
2,574.1,384.3,35.02,394.9
3,568.9,371.6,34.8,398.4
4,573.3,368.3,34.97,397.9
5,12.2,290.4,35.55,393.9
6,570.8,365.8,34.38,366.4
7,1020.3,69.4,26.02,75.6
8,1178.8,46.9,22.91,61.2
9,1280.5,36.0,24.56,60.4
10,1170.6,33.6,24.59,62.7
11,1184.1,32.8,24.61,63.2
12,1171.7,32.7,24.62,62.3
13,10.0,41.7,8.87,56.7
14,1322.0,35.8,24.62,62.6
15,551.9,78.9,34.59,193.2
16,552.9,186.0,37.17,305.0
17,556.2,184.2,37.73,278.4
18,621.0,180.5,37.79,279.8
19,548.3,179.0,37.76,287.9
20,622.2,173.9,37.38,296.3
21,568.2,209.1,35.79,305.5
22,1441.8,199.9,34.62,326.4
23,1436.7,269.5,34.35,342.7
24,1432.4,314.6,34.25,347.1
25,1430.0,281.2,34.19,350.0
26,548.0,274.9,34.15,348.1
27,547.9,264.5,34.15,348.0
28,1429.0,271.1,34.16,345.7
29,549.0,195.5,34.22,338.4
30,1434.4,197.2,34.3,321.1
31,1290.9,75.8,28.65,98.6
32,1236.1,39.0,27.93,62.4
33,556.1,22.4,28.32,69.7
34,558.1,21.6,28.43,72.9
35,481.5,27.7,28.44,74.1
36,545.7,29.1,28.38,67.7
37,557.4,25.8,28.04,62.3
38,558.5,28.1,28.53,60.2
39,568.0,110.3,34.18,268.5
40,569.0,192.1,36.97,295.3
41,679.7,185.6,37.69,282.1
42,680.1,180.0,37.23,299.0
43,546.5,197.0,35.57,300.8
44,565.2,217.6,35.37,308.4
45,543.9,225.1,34.07,318.3
46,1312.0,249.0,33.94,328.2
47,535.0,333.6,33.58,336.3
48,537.5,351.4,33.32,353.0
49,536.6,349.4,32.97,351.7
50,562.1,356.3,32.8,356.2
51,536.2,348.0,33.05,351.7
52,571.8,321.8,33.27,347.6
53,564.4,265.1,33.76,336.8
54,541.4,273.4,33.92,296.6
55,586.2,75.7,29.68,138.4
56,1266.3,48.1,28.32,75.7
57,1268.4,39.5,28.37,75.7
58,580.6,40.7,28.4,78.3
59,1270.5,42.2,28.42,76.8
60,580.9,46.4,28.4,72.8
61,1310.4,36.6,27.39,61.9
62,549.0,44.7,28.42,71.3
63,1320.9,133.3,33.25,259.2
64,679.5,168.4,34.88,309.1
65,574.5,164.3,37.26,291.5
66,638.0,161.8,36.99,286.7
67,637.8,161.5,34.99,293.5
68,680.2,202.2,34.92,301.3
69,579.9,183.8,34.8,308.8
70,1314.0,269.4,34.18,329.1
71,566.1,350.5,33.64,330.4
72,538.6,403.5,32.98,323.6
73,537.7,399.4,32.92,336.2
74,537.2,411.0,32.89,340.1
75,572.1,395.5,32.88,331.6
76,533.8,352.9,33.23,320.7
77,1291.1,274.8,34.0,323.0
78,577.0,197.3,34.22,301.2
79,546.9,95.1,29.08,104.9
80,560.5,62.8,28.21,66.1
81,561.1,57.2,28.24,69.3
82,561.7,66.8,28.27,70.4
83,562.1,68.0,28.29,74.0
84,562.2,60.7,28.29,72.0
85,1280.1,54.1,28.3,64.5
86,561.3,56.6,28.3,61.6
87,577.3,114.0,34.41,233.7
88,582.0,195.9,36.39,279.6
89,552.9,168.9,73.2,285.1
90,1294.1,172.3,37.06,277.5
91,589.0,169.2,36.47,307.8
92,640.1,180.1,36.39,330.5
93,585.8,192.3,38.16,336.2
94,546.0,178.4,36.93,362.9
95,572.9,248.9,35.15,361.9
96,571.4,304.5,34.86,386.0
97,559.9,314.9,33.83,391.6
98,559.4,337.4,33.77,394.4
99,577.9,290.4,34.95,381.8
100,636.2,190.9,36.63,364.0
101,542.9,185.5,36.73,343.7
102,586.8,191.3,36.9,324.0
103,543.0,105.7,31.06,194.1
104,1267.7,49.6,27.71,77.8
105,548.3,68.5,27.75,73.4
106,554.2,82.0,27.77,74.7
107,1310.7,72.4,27.79,78.6
108,1249.4,69.3,27.76,76.1
109,1236.0,41.2,24.36,66.7
110,1307.6,80.6,27.77,70.9
111,578.7,120.7,33.99,258.2
112,646.0,173.5,39.44,317.5
113,649.2,182.1,39.63,303.1
114,649.1,184.2,39.63,303.6
115,729.2,175.2,39.53,310.8
116,782.0,174.8,39.44,321.0
117,603.7,186.3,38.11,316.7
118,1494.8,194.0,37.95,330.8
119,572.9,227.4,37.8,348.9
120,571.4,259.2,37.49,367.8
121,579.6,285.7,35.62,375.5
122,569.8,306.8,34.96,372.2
123,569.7,279.7,35.58,371.0
124,1567.2,176.2,37.62,369.7
125,1571.6,172.5,37.72,338.7
126,574.5,173.7,37.9,314.2
127,524.9,71.8,30.74,145.3
128,1426.3,50.6,28.97,85.5
129,1319.4,55.1,28.99,89.0
130,1320.5,56.2,29.01,93.2
131,1320.8,56.8,29.02,94.8
132,1320.5,53.8,29.01,91.6
133,1245.6,43.9,28.83,74.8
134,482.8,53.1,29.0,83.0
135,723.0,74.4,36.68,213.7
136,741.3,169.6,38.14,293.2
137,790.6,173.7,38.33,288.4
138,733.1,167.4,38.31,273.7
139,743.0,176.3,38.23,264.6
140,544.7,189.1,38.16,263.1
141,1585.6,173.0,36.82,335.0
142,534.2,207.6,36.69,357.7
143,532.6,174.5,36.58,374.4
144,531.3,232.0,36.49,385.1
145,518.2,221.1,36.27,391.2
146,517.6,218.0,36.22,393.7
147,584.3,210.3,36.35,400.7
148,529.4,248.9,36.36,397.3
149,541.6,204.6,36.4,374.3
150,531.0,172.8,36.47,369.0
151,472.6,117.1,28.8,103.3
152,583.6,40.3,27.62,70.3
153,556.5,41.1,27.67,70.7
154,522.2,46.1,27.7,74.2
155,558.0,47.0,27.7,80.6
156,557.9,42.4,27.69,77.2
157,1239.2,38.0,25.67,63.6
158,474.0,37.3,27.66,70.2
159,572.1,62.2,33.69,167.1
160,537.2,179.0,36.66,315.0
161,536.7,182.6,36.86,313.0
162,545.9,181.1,36.92,310.5
163,602.6,178.0,36.88,307.4
164,544.6,177.7,36.83,320.1
165,543.3,238.3,36.76,323.4
166,541.6,226.8,36.64,344.3
167,540.1,196.7,36.54,366.1
168,538.9,231.5,36.46,397.9
169,537.9,238.2,36.39,400.5
170,517.3,201.1,36.2,401.1
171,517.0,252.3,36.17,402.2
172,517.1,215.0,35.6,383.9
173,517.5,218.8,35.59,371.0
174,489.3,237.8,35.12,327.6
175,1254.1,67.3,27.07,85.1
176,1217.4,37.5,24.42,68.8
177,1218.8,37.0,24.57,70.8
178,1179.2,39.7,24.59,74.1
179,1186.3,37.1,24.6,74.8
180,1220.3,35.8,24.6,72.5
181,575.4,46.2,24.04,66.5
182,1220.0,38.6,24.6,68.6
183,522.0,86.4,31.84,169.6
184,635.1,193.5,36.66,364.7
185,643.8,184.4,36.89,326.8
186,645.2,178.3,36.97,321.5
187,590.3,168.0,36.95,332.8
188,643.8,185.7,36.89,340.1
189,637.4,202.4,37.23,336.1
190,639.8,267.8,37.1,374.9
191,583.9,327.4,36.98,399.8
192,517.9,340.8,36.2,403.3
193,517.2,313.4,36.15,403.0
194,581.4,325.6,36.13,404.2
195,607.1,297.4,36.83,403.1
196,582.2,232.3,36.88,379.6
197,667.5,207.6,37.01,339.8
198,587.9,190.4,37.24,315.4
199,526.2,59.3,33.28,155.7
200,488.1,47.4,30.34,88.6
201,488.3,47.6,30.35,103.8
202,1261.1,50.4,30.36,112.5
203,488.4,52.5,30.35,108.6
204,1260.6,52.9,30.35,97.3
205,473.4,60.5,29.88,83.0
206,488.3,47.0,30.34,84.6
207,538.9,121.4,37.4,205.0
208,612.3,183.9,39.24,321.7
209,574.1,163.3,40.99,319.7
210,713.0,158.0,40.55,313.1
211,711.5,170.5,39.38,324.6
212,568.2,172.9,39.3,339.8
213,587.0,154.6,39.36,339.8
214,567.6,214.5,39.14,371.0
215,581.2,252.1,37.73,380.8
216,579.9,292.9,37.45,404.0
217,578.9,301.5,37.23,414.3
218,578.5,310.3,37.2,417.3
219,578.4,306.0,37.2,407.7
220,608.7,274.4,37.6,374.5
