,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,543.5,294.7,33.81,261.1
1,542.5,308.2,33.75,266.0
2,567.6,311.7,33.72,273.3
3,541.8,308.6,33.7,275.7
4,541.6,310.9,33.69,273.7
5,542.1,310.6,33.72,271.7
6,538.0,298.5,33.52,265.4
7,10.2,175.2,8.09,88.7
8,0.0,145.6,1.5,62.7
9,0.0,126.4,1.5,60.0
10,0.0,122.2,1.5,61.4
11,0.0,119.5,1.5,61.4
12,0.0,129.1,1.5,56.9
13,0.0,118.5,1.43,53.2
14,0.0,132.6,1.5,60.1
15,524.9,241.6,33.62,309.5
16,563.6,278.8,34.09,264.3
17,567.2,281.1,34.22,258.7
18,568.2,281.3,34.28,257.8
19,504.2,284.1,34.25,266.3
20,573.3,271.0,34.19,269.1
21,553.1,291.4,33.24,279.1
22,0.0,303.9,33.11,286.7
23,657.7,307.1,32.92,327.0
24,0.0,309.5,32.64,331.9
25,591.0,285.1,32.61,359.0
26,495.2,280.8,32.21,379.7
27,528.4,274.5,32.21,376.9
28,528.7,278.5,32.08,371.5
29,523.3,287.6,32.67,344.0
30,651.1,267.8,32.75,239.5
31,1258.4,172.8,25.34,79.3
32,1260.1,156.3,25.37,54.5
33,1261.7,139.2,25.41,56.8
34,1262.5,131.3,25.42,61.4
35,1262.8,138.8,25.43,63.7
36,1262.2,141.1,25.42,62.7
37,1261.8,136.8,25.41,63.6
38,1262.3,133.8,25.42,105.4
39,480.8,199.2,33.22,226.7
40,574.0,225.9,33.36,243.2
41,542.9,247.2,33.56,223.5
42,561.4,248.0,33.45,222.3
43,1491.8,262.3,33.28,247.8
44,1487.6,256.0,33.19,222.1
45,1261.3,262.9,32.69,203.8
46,548.1,263.3,32.52,217.6
47,551.6,277.7,32.45,225.3
48,483.7,278.5,32.18,232.0
49,0.0,279.1,32.15,234.5
50,483.0,277.0,32.14,236.0
51,549.6,276.0,32.33,235.6
52,550.0,273.7,32.35,231.6
53,510.6,265.8,32.43,224.8
54,1477.1,260.2,32.54,211.4
55,472.9,227.9,28.81,181.3
56,495.6,135.7,25.75,80.8
57,1245.9,124.7,25.75,72.2
58,1259.7,123.5,25.75,74.2
59,1260.0,126.0,25.76,75.5
60,1260.4,120.4,25.77,70.3
61,1259.9,124.7,25.61,59.7
62,1430.2,129.0,25.78,78.1
63,556.5,242.7,32.74,184.9
64,558.9,284.0,32.88,195.8
65,1612.0,281.0,33.05,190.1
66,576.4,283.2,32.97,189.5
67,1488.8,280.7,32.8,192.1
68,1485.5,273.4,32.72,208.0
69,1259.7,283.0,33.35,202.4
70,1254.6,284.9,33.21,210.6
71,510.5,277.3,33.11,221.2
72,509.3,283.9,33.04,229.6
73,1365.2,276.3,33.02,230.9
74,1364.6,273.2,33.0,232.0
75,509.0,274.2,33.02,230.9
76,509.1,274.5,33.02,229.0
77,1470.5,278.7,33.09,226.3
78,1477.0,261.2,33.24,210.7
79,495.7,250.3,28.55,160.0
80,1259.5,162.3,25.79,72.7
81,1259.3,153.1,25.78,69.7
82,491.9,158.6,25.78,75.8
83,491.9,163.0,25.79,75.2
84,492.0,157.8,25.79,72.3
85,1259.4,146.8,25.46,70.3
86,1259.7,156.7,25.79,93.5
87,1485.0,196.3,33.42,206.2
88,1387.5,241.0,33.55,203.6
89,0.0,242.8,35.11,199.9
90,1390.5,244.4,33.63,202.7
91,1383.9,239.9,33.47,204.1
92,1484.7,238.5,33.41,203.3
93,1377.8,227.1,34.89,211.4
94,1373.3,228.4,34.77,219.7
95,1261.2,226.5,34.68,229.9
96,1586.8,229.2,34.42,237.9
97,538.9,225.8,34.41,240.8
98,538.5,228.8,34.39,243.0
99,538.8,231.7,34.41,240.1
100,1384.0,225.4,34.59,238.1
101,1369.2,227.4,34.67,231.7
102,1477.8,218.2,34.82,213.0
103,493.6,183.3,29.22,165.7
104,1259.6,100.7,8.22,49.7
105,1157.6,99.3,8.22,49.2
106,10.2,101.5,8.22,52.6
107,1259.8,105.7,8.22,54.1
108,10.2,100.3,8.22,49.6
109,0.0,97.7,1.41,45.2
110,10.0,100.1,8.22,50.8
111,531.5,190.9,31.69,200.8
112,1406.6,234.9,35.16,199.7
113,1414.3,238.5,35.35,185.6
114,1271.8,242.9,35.25,189.0
115,1403.9,242.9,35.09,199.4
116,505.9,236.3,35.01,204.1
117,0.0,246.9,32.28,208.0
118,654.7,245.8,32.17,220.7
119,1473.7,250.2,32.07,228.0
120,1471.0,255.8,32.01,231.8
121,1469.7,258.5,31.99,233.6
122,12.4,264.9,31.97,235.8
123,508.1,266.9,31.99,235.5
124,13.7,271.7,32.02,231.7
125,0.0,266.9,32.11,218.4
126,1481.7,260.0,32.25,202.8
127,1261.8,246.7,24.94,75.6
128,1262.9,198.2,24.81,46.9
129,1262.1,173.4,24.8,54.9
130,1261.8,173.1,24.79,62.3
131,1261.7,163.5,24.79,63.3
132,1261.8,157.7,24.79,57.6
133,1262.0,146.9,24.8,49.7
134,1270.0,175.8,24.82,65.5
135,478.5,269.2,31.92,260.8
136,665.0,312.4,34.41,274.3
137,677.6,314.5,34.57,251.4
138,582.8,320.7,34.47,278.9
139,1266.8,332.9,34.32,282.1
140,1590.6,312.6,34.26,324.5
141,505.6,290.5,35.2,338.4
142,1258.7,306.0,35.1,387.9
