,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,524.8,389.6,34.29,32.3
1,1576.6,383.8,34.23,33.3
2,1574.7,381.2,34.19,34.1
3,564.5,385.6,34.17,34.5
4,564.7,385.3,34.18,34.3
5,565.5,386.3,34.23,33.7
6,566.9,374.2,34.31,32.0
7,1251.6,302.2,30.77,115.2
8,1189.7,211.1,28.62,98.2
9,1274.8,187.5,29.51,111.8
10,1227.1,183.5,29.97,114.3
11,1299.5,187.5,29.96,114.6
12,1042.8,185.7,29.93,118.3
13,479.2,179.6,27.33,100.4
14,1259.5,181.9,29.61,111.1
15,1496.3,297.0,34.4,39.1
16,552.9,371.4,34.55,28.6
17,1681.3,380.9,34.71,26.7
18,1680.7,381.3,34.7,26.8
19,1679.1,376.4,34.66,27.2
20,595.6,379.6,34.6,27.9
21,1501.3,372.3,32.36,29.0
22,572.2,387.6,32.23,30.9
23,1641.2,379.8,32.11,33.0
24,564.4,376.5,32.03,34.7
25,1484.0,371.8,31.99,35.5
26,1483.5,388.1,31.98,35.8
27,568.0,387.6,32.0,35.4
28,576.3,382.3,32.06,34.1
29,578.3,388.6,32.17,32.0
30,1557.5,369.9,32.31,29.8
31,1315.5,276.3,32.41,121.3
32,632.1,252.4,32.37,187.9
33,1328.0,257.8,32.56,156.4
34,589.0,249.8,32.61,122.0
35,568.4,246.5,32.61,130.6
36,578.2,228.2,32.57,190.5
37,1305.1,251.6,32.18,160.2
38,1319.3,250.9,32.5,133.3
39,577.6,341.5,32.54,26.7
40,599.7,382.1,32.66,25.3
41,601.1,379.0,33.51,24.5
42,663.2,378.1,33.46,25.0
43,578.8,373.8,32.6,25.9
44,577.1,378.3,32.51,27.0
45,1441.9,387.3,32.08,28.7
46,571.9,389.7,31.92,31.2
47,1428.0,396.8,31.77,33.9
48,1541.8,404.0,31.68,35.7
49,1422.2,412.7,31.64,78.7
50,566.7,421.6,31.63,80.7
51,574.2,406.4,31.65,63.6
52,1636.6,395.5,31.73,34.8
53,571.7,397.1,31.9,31.4
54,575.9,382.6,32.14,27.9
55,578.1,293.1,32.26,26.4
56,567.5,248.5,32.25,132.4
57,491.2,209.7,32.21,144.5
