,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,473.9,257.9,17.8,0.5
1,0.0,136.9,0.01,0.8
2,0.0,195.7,0.01,1.5
3,0.0,215.3,0.01,0.3
4,0.0,197.4,0.0,0.0
5,0.0,179.2,0.0,0.0
6,0.0,169.4,0.0,0.0
7,0.0,167.9,0.0,0.0
8,0.0,151.7,0.0,0.0
9,0.0,140.5,0.0,0.0
10,0.0,109.6,0.0,0.0
11,0.0,192.8,0.0,0.0
12,0.0,164.1,0.0,0.0
13,0.0,155.9,0.0,0.0
14,0.0,106.6,0.0,0.0
15,0.0,106.9,0.0,0.0
16,0.0,105.6,0.0,0.1
17,0.0,142.4,0.0,0.2
18,0.0,162.9,0.0,0.3
19,0.0,161.1,0.0,0.3
20,0.0,166.7,0.0,0.3
21,0.0,138.1,0.0,0.2
22,0.0,137.3,0.0,0.0
23,0.0,133.8,0.0,0.0
24,0.0,129.7,0.0,0.0
25,0.0,103.3,0.0,0.0
26,0.0,134.9,0.0,0.0
27,0.0,129.5,0.0,0.0
28,0.0,141.9,0.0,0.0
29,0.0,139.9,0.0,0.0
30,0.0,98.1,0.0,0.3
31,0.0,147.1,0.0,0.3
32,0.0,114.8,0.0,0.3
33,0.0,129.1,0.0,0.0
34,0.0,132.5,0.0,0.0
35,0.0,111.4,0.0,0.0
36,0.0,97.8,0.0,0.0
37,0.0,112.5,0.0,0.0
38,0.0,111.8,0.0,0.0
39,0.0,129.2,0.0,0.0
40,0.0,119.3,0.01,0.0
41,775.1,290.0,33.45,0.3
42,697.2,289.7,33.94,0.3
43,779.7,346.6,33.31,0.3
44,396.7,390.5,33.09,0.3
45,0.0,312.5,33.0,0.1
46,394.0,312.1,32.84,0.1
47,392.5,366.8,32.69,0.0
48,570.2,457.6,31.92,0.0
49,561.1,511.4,31.81,0.0
50,528.9,445.0,31.78,0.0
51,500.4,480.3,31.51,0.0
52,1398.1,534.1,31.46,0.0
53,502.4,590.1,31.55,0.0
54,639.4,685.5,32.75,0.1
55,1133.1,723.7,33.66,2.4
56,598.8,574.8,26.51,1.3
57,653.0,258.4,22.21,2.4
58,656.0,211.7,22.23,2.0
59,1219.7,301.0,22.25,1.6
60,528.6,277.4,22.27,0.5
61,0.0,218.6,22.02,0.0
62,0.0,253.0,21.7,0.0
63,657.9,218.5,21.56,0.0
64,0.0,359.4,26.02,0.0
65,624.8,350.8,44.6,0.3
66,625.4,383.6,26.25,0.2
67,621.8,462.0,22.07,0.0
68,10.1,434.8,9.04,0.0
69,10.1,352.1,8.84,0.0
70,0.0,187.1,0.01,0.0
71,0.0,288.2,0.01,0.0
72,0.0,172.2,0.01,0.0
73,0.0,169.7,0.01,0.0
74,0.0,169.3,0.01,0.0
75,0.0,250.3,0.01,0.0
76,0.0,215.9,0.01,0.0
77,0.0,173.8,0.01,0.0
78,0.0,172.7,0.01,0.0
79,0.0,206.5,0.01,0.0
80,0.0,166.6,0.01,0.0
81,0.0,186.0,0.01,0.0
82,0.0,157.9,0.02,0.0
83,10.0,181.3,8.77,0.0
84,10.1,191.5,9.03,0.0
85,10.1,204.3,8.97,0.1
86,9.9,178.5,9.02,0.2
87,10.1,213.0,9.05,0.0
88,10.3,432.0,9.05,0.0
89,0.0,316.5,18.0,0.3
90,0.0,314.0,14.56,0.3
91,10.3,423.1,9.11,0.0
92,10.1,383.0,8.87,0.0
93,10.1,403.6,8.82,0.0
94,10.0,401.2,8.78,0.0
95,9.9,430.6,9.1,0.0
96,10.1,396.3,9.17,0.8
97,10.1,394.8,9.16,2.0
98,10.1,392.9,9.15,3.4
99,10.1,466.6,9.14,3.0
100,10.1,452.7,9.14,4.9
101,10.3,540.6,9.17,4.6
102,9.9,518.7,9.03,4.9
103,10.0,383.9,9.14,4.3
104,9.9,344.5,8.15,2.9
105,0.0,198.8,0.01,2.1
106,0.0,200.0,0.01,1.9
107,0.0,162.3,0.01,2.1
108,0.0,179.2,0.01,2.1
109,0.0,173.7,0.01,1.4
110,0.0,128.4,0.01,0.9
111,0.0,227.1,0.01,0.5
112,0.0,221.6,0.01,0.0
113,401.0,189.7,2.6,0.3
114,401.5,282.3,1.56,0.3
115,0.0,191.3,0.01,0.1
116,0.0,176.3,0.01,0.0
117,0.0,129.3,0.0,0.0
118,0.0,143.4,0.0,0.0
119,0.0,149.5,0.0,0.0
120,0.0,314.1,0.0,0.0
121,0.0,317.9,0.0,0.0
122,0.0,321.5,0.0,0.0
123,0.0,270.7,0.0,0.0
124,0.0,268.9,0.0,0.0
125,0.0,272.4,0.0,0.0
126,0.0,261.2,0.0,0.0
127,0.0,230.0,0.0,0.3
128,0.0,156.1,0.0,0.1
129,0.0,198.6,0.0,0.0
130,0.0,125.7,0.0,0.0
131,0.0,111.5,0.0,0.0
132,0.0,137.8,0.0,0.2
133,0.0,119.9,0.0,0.0
134,0.0,110.3,0.0,0.0
135,0.0,111.1,0.0,0.0
