,srmer_co2e,lrmer_co2e,total_cost_enduse,aer_load_co2e
0,477.8,555.4,21.36,142.9
1,1217.0,593.1,25.11,198.2
2,1288.0,534.9,26.28,292.4
3,1287.4,467.0,26.65,331.6
4,541.8,423.4,27.84,359.9
5,541.9,365.7,27.92,366.2
6,555.4,381.3,28.72,374.4
7,1240.8,367.6,27.89,352.4
8,0.0,451.7,1.53,153.7
9,0.0,448.0,1.48,148.2
10,0.0,177.4,1.54,144.2
11,0.0,230.9,1.54,145.7
12,0.0,206.8,1.54,144.0
13,0.0,191.6,1.54,144.2
14,0.0,194.5,1.4,145.8
15,0.0,182.4,1.6,211.6
16,1645.6,360.8,30.15,426.0
17,0.0,511.2,31.21,396.9
18,631.8,493.1,31.41,393.6
19,1269.4,537.4,31.23,389.0
20,1267.4,535.9,31.18,389.5
21,1264.4,539.2,31.1,394.8
22,580.5,524.4,29.0,389.7
23,1290.5,468.5,28.64,392.4
24,1287.6,483.5,28.58,388.3
25,1286.6,462.0,28.56,385.8
26,1287.1,466.1,28.57,376.5
27,1287.1,503.1,28.57,373.4
28,1288.0,521.3,28.59,370.1
29,1290.1,516.0,28.63,368.2
30,1294.0,500.2,28.72,357.5
31,1292.2,398.4,26.75,307.2
32,563.2,142.4,24.16,156.8
33,1189.1,179.1,24.17,166.8
34,1224.0,225.1,24.63,180.5
35,1296.0,190.0,24.62,181.8
36,1237.5,246.5,24.61,185.6
37,1264.3,133.0,24.48,179.9
38,550.0,170.1,24.6,198.2
39,1308.7,489.6,26.13,366.3
40,582.3,228.3,29.76,383.4
41,563.0,220.2,31.45,367.6
42,1257.5,196.7,29.48,336.1
43,1507.4,217.8,28.94,349.6
44,583.6,244.2,28.89,339.6
45,1038.5,295.7,26.53,282.6
46,1271.8,387.2,26.2,230.1
47,1357.5,344.6,25.54,201.4
48,1287.6,404.0,23.61,126.4
49,1176.8,407.8,22.06,102.4
50,478.1,387.5,21.27,96.6
51,478.3,375.4,21.28,93.8
52,478.6,366.7,21.29,94.2
53,480.0,399.8,21.35,97.4
54,1234.4,407.0,23.65,111.1
55,0.0,235.2,0.0,73.2
56,0.0,226.3,0.01,73.0
57,0.0,110.5,0.01,72.8
58,0.0,95.7,1.56,73.4
59,481.3,89.0,21.52,79.9
60,1301.5,87.3,22.24,83.4
61,1190.4,131.1,22.32,82.0
62,1161.5,260.9,22.93,81.5
63,1236.0,127.0,24.13,90.8
64,1053.7,363.6,26.22,155.0
65,1526.6,259.4,28.27,191.1
66,1445.3,316.1,28.23,188.9
67,1290.5,306.4,26.67,180.3
68,1284.2,390.1,26.49,151.3
69,1049.1,318.3,26.14,144.5
70,1362.9,387.4,25.49,88.5
71,1228.3,288.4,23.44,83.1
72,476.1,369.9,21.29,73.9
73,478.2,430.2,21.57,94.0
74,1225.5,403.3,23.3,105.6
75,478.7,412.7,21.6,100.5
76,1227.2,396.8,23.33,105.7
77,1324.0,419.4,24.81,136.7
78,1047.4,421.4,26.06,205.5
79,1370.2,344.8,25.78,172.1
80,1247.3,393.0,23.76,107.2
81,1227.6,168.6,24.94,138.4
82,522.6,141.4,25.35,174.5
83,1250.9,120.4,25.11,161.4
